production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max
30.7,143.0,210,1.72,243.0,111.8,0.46,19.3125,24,331.3125,336.4166666666667,28.97083333333333,238.1875,856,239.1458333333333,935,29.714583333333334,24.6,36.2,0.26875,0.0,2.0,72.39583333333333,52.2,92.1,1015.8375,1009.8,1020.5,252.72916666666663,5,328,3.8125,1.3,7.2
26.1,143.0,210,1.72,243.0,111.8,0.46,18.25,23,343.9583333333333,346.5833333333333,30.3875,226.5833333333333,739,220.5833333333333,787,26.30208333333333,21.5,36.2,0.15625,0.0,1.7,74.09583333333333,53.0,93.0,1022.03125,1020.8,1023.1,196.2083333333333,10,357,1.8270833333333327,0.5,3.6
33.2,143.0,210,1.72,243.0,111.8,0.46,20.125,26,347.4791666666667,349.2708333333333,0.6,346.9166666666667,911,349.9583333333333,1005,22.116666666666664,20.1,24.4,0.0,0.0,0.0,68.13333333333334,46.2,92.4,1019.1833333333334,1016.8,1021.8,48.208333333333336,27,89,3.78125,2.1,5.4
32.9,143.0,210,1.72,243.0,111.8,0.46,22.666666666666668,28,344.2291666666667,346.0416666666667,15.291666666666666,308.0208333333333,903,310.4583333333333,996,25.675,23.6,28.6,0.0,0.0,0.0,65.03125,44.1,86.1,1014.69375,1012.6,1016.7,153.83333333333334,90,225,1.65625,0.7,3.8
34.4,143.0,210,1.72,243.0,111.8,0.46,23.791666666666668,30,343.25,346.1041666666667,10.716666666666669,331.25,900,336.1666666666667,991,27.77083333333333,24.7,34.6,0.1020833333333333,0.0,1.2,57.53958333333333,31.0,87.3,1011.0791666666668,1009.2,1012.7,223.3125,160,315,3.8875,1.8,6.5
20.6,143.0,210,1.72,243.0,111.8,0.46,19.875,24,338.6666666666667,341.1666666666667,38.56875,191.3333333333333,683,185.625,717,30.88125,28.2,35.4,0.1729166666666667,0.0,2.1,75.98958333333333,56.9,91.5,1014.6208333333334,1012.8,1017.4,228.7083333333333,187,283,2.9729166666666664,1.4,4.3
31.1,143.0,210,1.72,243.0,111.8,0.46,20.0,24,342.3958333333333,344.375,19.56458333333333,322.2291666666667,857,328.5416666666667,937,26.22083333333333,24.4,31.8,0.0,0.0,0.0,65.40833333333333,44.8,92.0,1018.4458333333332,1017.5,1019.3,276.1041666666667,1,360,3.1125000000000003,1.8,5.6
10.3,143.0,210,1.72,243.0,111.8,0.46,19.041666666666668,23,331.4583333333333,334.5625,52.56666666666666,86.95833333333333,410,84.22916666666667,402,36.06041666666667,32.4,40.0,0.0666666666666666,0.0,0.7,73.45,63.4,94.3,1017.7979166666668,1016.5,1019.2,29.0625,11,47,3.875,1.2,6.1
32.8,143.0,210,1.72,243.0,111.8,0.46,21.125,27,336.9791666666667,339.7916666666667,19.23333333333333,276.6875,891,284.2708333333333,982,32.275,28.0,36.7,0.0041666666666666,0.0,0.1,75.325,50.2,97.1,1017.9770833333332,1016.9,1019.0,63.958333333333336,18,100,3.6020833333333333,2.0,5.0
32.4,143.0,210,1.72,243.0,111.8,0.46,24.416666666666668,31,344.9583333333333,346.2916666666667,8.84375,338.0625,903,342.3541666666667,997,28.729166666666668,24.4,30.2,0.0,0.0,0.0,67.62291666666667,43.2,92.9,1018.4416666666666,1017.4,1019.4,86.47916666666667,59,111,3.15,1.6,5.6
32.1,143.0,210,1.72,243.0,111.8,0.46,26.64583333333333,33,331.6666666666667,334.9375,6.6875,320.8333333333333,862,326.9375,945,29.65,22.9,34.8,0.0,0.0,0.0,62.78541666666666,38.4,88.2,1019.4708333333332,1017.9,1021.7,140.0625,25,360,1.6520833333333331,0.3,3.7
32.5,143.0,210,1.72,243.0,111.8,0.46,28.25,35,336.5,338.75,2.2687500000000003,334.2291666666667,883,340.5625,972,32.89791666666667,28.5,37.6,0.0,0.0,0.0,62.8375,37.5,90.4,1022.3645833333334,1021.2,1023.7,116.5625,26,286,1.675,0.1,4.7
33.1,143.0,210,1.72,243.0,111.8,0.46,26.916666666666668,33,332.4375,334.25,1.7958333333333334,330.3541666666667,874,335.1666666666667,961,31.67083333333333,19.5,36.6,0.0,0.0,0.0,59.60208333333333,44.1,84.4,1022.9708333333332,1021.6,1024.3,31.70833333333333,20,50,5.110416666666667,3.7,6.5
32.5,143.0,210,1.72,243.0,111.8,0.46,23.75,30,356.7708333333333,357.2083333333333,0.6166666666666667,356.2083333333333,928,357.9791666666667,1026,16.756249999999998,13.8,18.7,0.0,0.0,0.0,46.47916666666666,28.7,65.4,1022.0354166666666,1020.6,1023.3,44.8125,34,66,5.060416666666667,4.2,5.9
32.3,143.0,210,1.72,243.0,111.8,0.46,25.229166666666668,33,358.5416666666667,358.9791666666667,0.75625,357.75,933,359.875,1032,15.2375,12.9,16.8,0.0,0.0,0.0,49.1875,26.9,75.0,1018.2770833333334,1016.0,1021.0,68.95833333333333,39,135,3.8875,2.5,4.6
32.8,143.0,210,1.72,243.0,111.8,0.46,28.25,36,341.9791666666667,343.9791666666667,0.9083333333333332,341.1875,897,344.9375,990,26.80208333333333,12.7,40.5,0.0083333333333333,0.0,0.2,53.98125,30.7,77.6,1016.0,1015.0,1016.9,216.8333333333333,143,328,3.4104166666666664,2.5,4.4
34.8,143.0,210,1.72,243.0,111.8,0.46,25.957894736842107,30,325.3263157894737,330.10526315789474,19.01368421052632,270.0842105263158,855,277.09473684210525,938,37.02947368421053,31.0,42.5,0.0084210526315789,0.0,0.2,51.2778947368421,34.3,75.7,1017.8505263157896,1016.0,1019.9,298.5052631578947,194,349,3.745263157894737,1.0,6.6
34.5,143.0,210,1.72,243.0,111.8,0.46,22.714285714285715,28,339.7142857142857,342.8775510204082,4.787755102040816,336.3061224489796,916,341.6326530612245,1012,21.867346938775512,16.3,30.3,0.0163265306122449,0.0,0.2,45.02857142857143,25.8,72.5,1020.2571428571428,1018.8,1021.5,58.53061224489796,1,359,4.979591836734694,3.6,6.5
36.3,143.0,210,1.72,243.0,111.8,0.46,21.729166666666668,27,350.6875,352.7083333333333,4.341666666666667,343.75,918,353.2083333333333,1016,18.7125,15.7,20.8,0.0,0.0,0.0,42.927083333333336,27.7,66.7,1020.9083333333332,1019.9,1022.0,43.8125,37,54,5.6312500000000005,4.7,6.9
34.2,143.0,210,1.72,243.0,111.8,0.46,21.75,28,353.8541666666667,355.8541666666667,1.05625,352.7291666666667,925,357.0,1025,16.84375,14.6,21.1,0.0,0.0,0.0,40.8,22.5,58.9,1021.1104166666668,1019.0,1023.1,44.41666666666666,34,58,4.229166666666667,1.2,6.1
33.5,143.0,210,1.72,243.0,111.8,0.46,23.33333333333333,31,348.5208333333333,350.5833333333333,4.8187500000000005,343.0208333333333,911,346.7083333333333,1010,19.68125,16.1,23.5,0.0,0.0,0.0,41.08958333333333,18.9,75.4,1017.5916666666668,1014.9,1019.5,205.8958333333333,0,357,1.3395833333333331,0.1,2.9
32.1,143.0,210,1.72,243.0,111.8,0.46,23.9375,31,330.0833333333333,334.875,14.491666666666667,255.8333333333333,868,255.0208333333333,957,27.4125,18.3,34.5,0.0416666666666666,0.0,0.6,46.239583333333336,26.7,70.0,1012.5958333333332,1010.3,1015.5,236.3958333333333,196,315,3.29375,0.7,6.6
24.0,143.0,210,1.72,243.0,111.8,0.46,21.125,25,333.4166666666667,338.5833333333333,34.21458333333333,199.9375,855,199.60416666666663,940,31.008333333333336,27.8,35.4,0.0375,0.0,0.3,60.41875,42.5,80.0,1013.5145833333332,1011.6,1016.3,315.6666666666667,3,359,2.5625,0.3,4.8
29.4,143.0,210,1.72,243.0,111.8,0.46,18.6875,23,339.9166666666667,344.0208333333333,35.02291666666667,198.2083333333333,779,194.5625,840,23.4125,18.1,27.7,0.0,0.0,0.0,51.15208333333334,36.0,67.4,1017.6916666666666,1016.0,1019.3,20.58333333333333,1,36,3.877083333333333,2.2,6.2
35.8,143.0,210,1.72,243.0,111.8,0.46,17.291666666666668,22,345.4166666666667,349.375,2.04375,343.6041666666667,910,350.125,1011,18.68125,16.6,20.3,0.0,0.0,0.0,48.427083333333336,31.2,68.4,1019.2333333333332,1018.0,1020.2,34.125,26,46,5.077083333333333,4.2,5.9
35.0,143.0,210,1.72,243.0,111.8,0.46,18.45833333333333,25,348.0625,352.7916666666667,9.116666666666667,346.8541666666667,919,354.1666666666667,1023,19.19375,15.8,28.3,0.0,0.0,0.0,44.26458333333333,23.6,76.4,1019.1104166666668,1017.3,1020.7,64.66666666666667,32,173,2.704166666666667,0.9,5.2
18.4,143.0,210,1.72,243.0,111.8,0.46,18.02083333333333,20,331.1875,336.2083333333333,48.84583333333333,139.95833333333334,586,136.16666666666666,603,29.73125,28.0,32.7,0.0375,0.0,0.4,63.29791666666667,53.6,75.9,1015.7229166666666,1014.9,1017.2,185.29166666666663,156,241,2.9791666666666665,0.9,5.7
26.1,143.0,210,1.72,243.0,111.8,0.46,19.479166666666668,25,324.0208333333333,330.7708333333333,36.02291666666667,181.5208333333333,794,180.5625,868,30.78333333333333,23.5,34.3,0.2875,0.0,1.2,70.3625,44.2,85.7,1013.8708333333334,1012.0,1016.5,229.1458333333333,185,308,4.883333333333334,2.7,7.7
28.6,143.0,210,1.72,243.0,111.8,0.46,18.229166666666668,22,334.8958333333333,342.625,24.875,206.3125,637,202.91666666666663,669,24.12291666666667,22.4,27.1,0.0166666666666666,0.0,0.1,69.27708333333334,45.3,95.5,1018.175,1016.6,1019.3,305.0416666666667,267,357,2.98125,1.8,4.5
18.5,143.0,210,1.72,243.0,111.8,0.46,17.458333333333332,21,324.1666666666667,331.3958333333333,44.020833333333336,133.66666666666666,506,129.45833333333334,498,27.71666666666667,26.0,29.8,0.0999999999999999,0.0,0.6,73.6375,59.2,93.4,1017.2833333333332,1016.5,1018.3,22.0,4,37,4.802083333333333,2.8,7.2
34.6,143.0,210,1.72,243.0,111.8,0.46,17.708333333333332,23,333.9791666666667,340.9166666666667,10.516666666666667,272.7708333333333,760,270.2083333333333,824,22.339583333333334,21.2,25.9,0.0,0.0,0.0,66.53958333333334,44.6,86.0,1017.5333333333332,1016.8,1019.0,22.166666666666668,5,35,4.960416666666666,4.0,6.0
37.5,143.0,210,1.72,243.0,111.8,0.46,18.64583333333333,26,338.2916666666667,346.3541666666667,7.1875,335.1041666666667,903,348.25,1011,20.652083333333334,19.5,22.5,0.0,0.0,0.0,62.66875,36.0,90.6,1017.75625,1016.1,1019.3,65.33333333333333,1,358,2.275,1.0,5.1
37.4,143.0,210,1.72,243.0,111.8,0.46,20.8125,28,335.0,344.25,10.308333333333334,330.5416666666667,897,345.0,1004,19.754166666666663,17.2,22.3,0.0,0.0,0.0,54.09166666666667,26.2,87.9,1014.2833333333332,1012.1,1016.4,167.625,2,355,1.3833333333333335,0.4,2.2
33.5,143.0,210,1.72,243.0,111.8,0.46,21.83333333333333,29,318.2083333333333,329.1458333333333,34.31875,252.8958333333333,861,265.25,959,26.477083333333336,21.6,32.4,0.0,0.0,0.0,52.9875,28.8,85.0,1013.4354166666668,1012.4,1015.0,268.6666666666667,192,349,1.9104166666666669,0.3,3.5
24.7,143.0,210,1.72,243.0,111.8,0.46,22.416666666666668,27,319.2083333333333,329.5625,35.93958333333333,190.0833333333333,666,184.7083333333333,709,33.96875,32.4,35.9,0.0,0.0,0.0,59.07083333333333,40.3,81.1,1015.7770833333334,1014.9,1016.9,216.125,12,355,2.983333333333333,1.7,4.1
31.9,143.0,210,1.72,243.0,111.8,0.46,24.854166666666668,33,320.7083333333333,330.9166666666667,17.175,258.75,765,264.3541666666667,836,32.22083333333333,27.3,41.6,0.1374999999999999,0.0,1.0,54.40208333333334,23.5,85.5,1014.6625,1012.9,1017.9,209.125,124,313,4.260416666666667,2.1,7.1
29.6,143.0,210,1.72,243.0,111.8,0.46,23.604166666666668,29,320.1458333333333,332.3333333333333,21.897916666666664,230.3125,831,229.875,927,30.86458333333333,27.1,40.5,0.2333333333333333,0.0,1.9,62.66666666666666,36.3,91.3,1021.5645833333332,1018.3,1024.0,215.66666666666663,4,354,3.2770833333333336,1.9,6.4
34.3,143.0,210,1.72,243.0,111.8,0.46,23.666666666666668,30,325.2708333333333,336.7291666666667,13.425,298.75,875,308.0416666666667,987,27.535416666666663,24.3,29.1,0.0,0.0,0.0,53.11875,27.8,82.8,1023.85625,1022.6,1025.2,222.35416666666663,2,357,1.7979166666666666,0.9,3.1
35.8,143.0,210,1.72,243.0,111.8,0.46,26.625,35,324.1458333333333,336.0625,0.75625,323.5208333333333,874,336.7916666666667,987,28.86458333333333,26.2,32.0,0.0,0.0,0.0,46.19791666666666,21.7,78.0,1019.9395833333332,1017.3,1022.7,67.5625,51,110,3.045833333333333,1.7,5.1
36.1,143.0,210,1.72,243.0,111.8,0.46,29.5,38,321.625,334.7708333333333,5.9437500000000005,320.5416666666667,873,335.6875,987,28.77083333333333,26.5,30.8,0.0,0.0,0.0,38.97708333333333,16.1,68.6,1016.1666666666666,1014.7,1017.1,121.72916666666669,0,184,1.6083333333333334,0.1,2.3
36.7,143.0,210,1.72,243.0,111.8,0.46,30.75,39,317.8333333333333,331.8125,5.139583333333333,315.1666666666667,865,333.3333333333333,977,29.20833333333333,26.2,37.3,0.0,0.0,0.0,36.6375,17.2,65.8,1014.7416666666668,1012.5,1016.8,73.08333333333333,40,152,2.975,1.0,4.5
35.6,143.0,210,1.72,243.0,111.8,0.46,29.6875,36,307.875,322.2083333333333,18.88958333333333,270.8541666666667,774,280.4375,858,34.93125,29.1,46.8,0.0416666666666666,0.0,0.5,40.82083333333333,24.0,61.1,1009.7375,1006.4,1012.6,180.7083333333333,21,341,2.3125,0.9,4.3
23.4,143.0,210,1.72,243.0,111.8,0.46,22.9375,28,297.2083333333333,313.6875,52.34791666666666,158.89583333333334,670,159.41666666666666,727,43.88333333333333,40.0,47.8,0.3145833333333333,0.0,2.6,70.25208333333333,47.1,94.8,1004.3770833333332,1001.6,1007.6,250.7708333333333,209,299,2.95,1.3,6.0
7.8,143.0,210,1.72,243.0,111.8,0.46,18.52083333333333,20,294.7916666666667,310.7708333333333,66.28958333333334,66.83333333333333,207,64.58333333333333,200,42.71875,39.9,45.4,0.2312499999999999,0.0,0.5,90.09791666666666,81.2,95.1,1005.2375,1001.5,1011.7,272.8958333333333,224,301,4.15,2.6,8.8
38.9,143.0,210,1.72,243.0,111.8,0.46,21.5625,27,311.3958333333333,328.6041666666667,3.3708333333333336,309.9375,856,329.0833333333333,976,34.21875,32.0,39.3,0.0,0.0,0.0,65.89583333333333,38.3,97.9,1011.95,1010.7,1013.2,136.08333333333334,11,355,1.5833333333333333,0.4,3.4
27.4,143.0,210,1.72,243.0,111.8,0.46,23.0625,29,309.9791666666667,328.125,30.12708333333333,204.4583333333333,854,217.1875,974,32.235416666666666,26.3,36.7,0.1541666666666666,0.0,1.2,60.22291666666666,35.4,89.7,1014.3520833333332,1012.9,1017.3,239.2083333333333,14,291,2.895833333333333,0.1,5.8
31.2,143.0,210,1.72,243.0,111.8,0.46,20.854166666666668,26,311.3541666666667,330.8958333333333,17.10625,216.29166666666663,618,215.79166666666663,663,23.710416666666664,21.1,30.7,0.0,0.0,0.0,59.7,32.9,93.9,1018.38125,1017.3,1019.9,252.3333333333333,195,327,3.725,2.2,5.3
39.8,143.0,210,1.72,243.0,111.8,0.46,20.479166666666668,27,314.75,334.5416666666667,11.783333333333331,310.6666666666667,869,334.2083333333333,995,22.2,20.2,28.7,0.0,0.0,0.0,48.99791666666667,27.9,76.9,1018.1083333333332,1015.7,1020.1,112.0625,11,330,2.0395833333333333,0.2,4.9
35.4,143.0,210,1.72,243.0,111.8,0.46,21.729166666666668,27,300.7083333333333,320.8125,25.875,232.5833333333333,838,247.2083333333333,957,26.05625,22.7,28.5,0.0,0.0,0.0,52.37083333333334,36.5,70.0,1015.5625,1014.5,1016.6,183.35416666666663,24,318,2.660416666666667,0.5,4.7
32.1,143.0,210,1.72,243.0,111.8,0.46,20.354166666666668,25,297.2916666666667,318.125,22.160416666666663,235.7708333333333,749,245.4375,836,25.972916666666663,24.5,27.1,0.0125,0.0,0.1,61.89166666666667,40.9,89.1,1017.1604166666666,1016.2,1018.1,227.0625,4,359,3.1,1.1,4.5
41.4,143.0,210,1.72,243.0,111.8,0.46,22.375,30,303.75,325.9583333333333,15.9,298.0416666666667,852,324.1875,980,26.410416666666663,23.9,31.2,0.0,0.0,0.0,51.50416666666666,24.4,87.3,1016.0666666666666,1014.1,1017.7,96.5625,47,141,1.5229166666666665,0.5,3.2
30.2,143.0,210,1.72,243.0,111.8,0.46,24.14583333333333,31,291.2708333333333,313.5833333333333,35.97083333333333,188.6458333333333,805,194.3125,922,34.66458333333333,31.4,38.3,0.0291666666666666,0.0,0.4,52.99166666666667,33.4,70.7,1013.5166666666668,1012.0,1014.7,219.79166666666663,14,299,3.1291666666666664,0.6,5.7
36.5,143.0,210,1.72,243.0,111.8,0.46,23.0,28,286.0416666666667,308.3958333333333,28.360416666666666,231.97916666666663,746,243.0833333333333,843,38.97708333333333,34.9,42.3,0.1895833333333333,0.0,2.0,67.29166666666667,46.0,88.1,1012.5916666666668,1010.4,1014.2,211.22916666666663,134,243,3.533333333333333,1.1,4.8
5.7,143.0,210,1.72,243.0,111.8,0.46,18.9375,20,284.2708333333333,307.2083333333333,54.81041666666667,53.41666666666666,177,50.895833333333336,171,38.63958333333333,26.9,47.4,1.2854166666666669,0.0,4.0,91.80833333333334,85.7,94.8,1011.26875,1009.9,1013.4,209.6875,200,238,3.9645833333333336,2.8,5.8
40.3,143.0,210,1.72,243.0,111.8,0.46,21.02083333333333,27,297.5208333333333,322.7916666666667,3.577083333333333,287.7916666666667,834,313.8333333333333,969,28.0125,24.4,30.8,0.0041666666666666,0.0,0.1,76.14791666666666,48.5,96.9,1014.0020833333332,1013.4,1015.0,189.2083333333333,112,264,2.583333333333333,0.2,4.6
32.3,143.0,210,1.72,243.0,111.8,0.46,23.75,32,286.4583333333333,313.0208333333333,23.991666666666664,213.4583333333333,760,226.91666666666663,874,42.92083333333333,29.8,56.9,0.3458333333333334,0.0,3.2,69.69375000000001,43.7,91.8,1011.2083333333334,1008.3,1013.6,191.6875,153,279,3.9375,2.8,6.5
40.6,143.0,210,1.72,243.0,111.8,0.46,22.02083333333333,26,295.8333333333333,323.5625,22.96666666666667,247.8125,817,271.3125,950,32.09791666666667,25.7,49.7,0.0166666666666666,0.0,0.2,70.49374999999999,44.4,92.2,1016.6166666666668,1013.0,1019.3,223.54166666666663,195,245,5.425,2.7,7.0
31.1,143.0,210,1.72,243.0,111.8,0.46,19.14583333333333,26,286.1875,314.4583333333333,27.241666666666664,206.625,821,225.3958333333333,960,32.479166666666664,24.5,44.2,0.075,0.0,0.9,70.32916666666667,48.7,90.2,1017.4479166666666,1013.6,1019.5,231.8958333333333,10,359,3.4,0.3,9.0
33.0,143.0,210,1.72,243.0,111.8,0.46,17.0,21,287.5208333333333,315.9375,27.339583333333334,195.47916666666663,788,213.375,916,26.95833333333333,22.8,33.2,0.0041666666666666,0.0,0.1,77.87916666666666,56.7,95.4,1018.19375,1016.2,1019.4,206.5625,57,330,2.058333333333333,0.1,3.9
38.3,143.0,210,1.72,243.0,111.8,0.46,16.5,21,289.4375,319.2708333333333,25.616666666666664,225.125,687,239.9583333333333,773,20.2625,18.1,23.7,0.0166666666666666,0.0,0.2,67.60000000000001,41.3,91.5,1020.26875,1019.3,1021.7,256.625,213,289,2.9604166666666667,1.6,4.2
36.3,143.0,210,1.72,243.0,111.8,0.46,17.0,23,288.9791666666667,319.6041666666667,11.960416666666667,234.0208333333333,739,249.91666666666663,849,22.56458333333333,20.1,26.2,0.0,0.0,0.0,63.50416666666666,39.8,89.4,1019.5208333333334,1016.6,1021.5,200.1458333333333,137,267,2.239583333333333,1.1,5.4
22.7,143.0,210,1.72,243.0,111.8,0.46,17.979166666666668,22,282.125,312.8333333333333,42.63333333333333,127.125,718,131.54166666666666,823,28.241666666666664,24.8,31.7,0.05,0.0,0.4,68.325,53.1,81.4,1016.3166666666666,1015.1,1020.4,229.29166666666663,185,274,5.952083333333333,3.7,7.2
43.3,143.0,210,1.72,243.0,111.8,0.46,18.791666666666668,24,286.9791666666667,319.4791666666667,19.454166666666666,267.6041666666667,742,296.0833333333333,864,24.55625,21.5,30.3,0.0,0.0,0.0,66.5125,42.6,91.8,1018.39375,1015.2,1021.0,207.0208333333333,131,250,2.65625,0.9,4.6
12.5,143.0,210,1.72,243.0,111.8,0.46,19.125,22,275.625,308.3958333333333,68.36041666666667,81.45833333333333,443,78.66666666666667,428,39.51041666666666,29.7,47.0,0.0791666666666666,0.0,0.4,73.65208333333334,60.8,92.3,1013.8666666666668,1012.0,1015.1,192.8125,135,232,4.264583333333333,1.3,6.2
33.5,143.0,210,1.72,243.0,111.8,0.46,22.5,30,274.5833333333333,308.375,28.25625,219.04166666666663,802,238.875,952,36.96875,27.9,44.4,0.2083333333333333,0.0,2.6,72.92291666666667,43.5,94.5,1011.0270833333334,1008.9,1015.0,229.3125,182,329,4.429166666666666,2.3,6.0
32.3,143.0,210,1.72,243.0,111.8,0.46,19.83333333333333,23,277.5,313.0208333333333,37.07291666666666,190.6875,635,197.3125,721,29.17708333333333,23.7,39.7,0.5083333333333333,0.0,3.8,77.73333333333333,59.2,95.4,1018.4354166666668,1015.5,1021.8,273.5833333333333,35,357,1.8895833333333327,0.7,5.2
4.7,143.0,210,1.72,243.0,111.8,0.46,16.458333333333332,18,269.7291666666667,304.6666666666667,62.77708333333334,48.04166666666666,152,46.395833333333336,146,27.0125,21.2,32.4,0.0083333333333333,0.0,0.1,78.19791666666667,68.2,94.7,1024.5208333333333,1021.6,1028.4,245.41666666666663,1,359,2.3354166666666667,1.1,4.1
48.9,143.0,210,1.72,243.0,111.8,0.46,17.020833333333332,23,279.5,317.2916666666667,18.870833333333334,259.875,813,298.1875,975,18.13958333333333,16.4,20.9,0.0,0.0,0.0,71.27916666666667,43.4,99.2,1027.48125,1025.8,1029.1,84.75,44,186,3.377083333333333,0.4,5.8
48.0,143.0,210,1.72,243.0,111.8,0.46,18.229166666666668,25,277.3125,316.0625,1.0,276.8125,813,316.1666666666667,978,17.666666666666668,16.2,19.0,0.0,0.0,0.0,67.93124999999999,48.4,84.7,1025.1854166666667,1024.1,1026.0,57.16666666666666,44,123,3.685416666666667,2.3,4.9
48.0,143.0,210,1.72,243.0,111.8,0.46,19.83333333333333,27,275.1458333333333,314.8125,0.5333333333333333,274.6666666666667,808,314.9166666666667,974,18.45625,17.2,19.8,0.0,0.0,0.0,66.26041666666667,42.9,90.0,1024.0770833333331,1022.1,1026.0,66.25,39,125,3.295833333333333,1.3,4.8
47.8,143.0,210,1.72,243.0,111.8,0.46,21.0,28,261.6041666666667,299.0833333333333,1.3604166666666668,259.8958333333333,779,297.9166666666667,934,22.23125,18.8,23.7,0.0,0.0,0.0,69.07291666666667,45.0,88.8,1020.4125,1018.7,1022.0,60.16666666666666,34,167,2.0395833333333333,0.9,3.0
47.8,143.0,210,1.72,243.0,111.8,0.46,23.125,30,265.8541666666667,306.3541666666667,0.875,265.0625,789,306.1875,955,21.241666666666667,19.3,23.5,0.0,0.0,0.0,61.80625,36.3,85.7,1019.1583333333332,1018.4,1019.9,105.375,1,307,0.9104166666666668,0.3,2.5
28.6,143.0,210,1.72,243.0,111.8,0.46,23.64583333333333,31,254.0208333333333,292.875,0.63125,253.54166666666663,762,292.8958333333333,921,30.366666666666664,23.9,34.1,0.0041666666666666,0.0,0.1,63.04791666666667,37.8,84.7,1018.26875,1016.7,1019.6,117.91666666666669,6,337,1.61875,0.3,4.1
47.7,143.0,210,1.72,243.0,111.8,0.46,24.291666666666668,31,255.8125,297.125,14.154166666666669,253.97916666666663,774,296.3333333333333,940,28.27083333333333,23.8,31.8,0.0,0.0,0.0,59.01666666666667,30.6,86.1,1016.7520833333332,1015.2,1017.9,178.8125,142,235,2.158333333333333,0.6,4.3
36.4,143.0,210,1.72,243.0,111.8,0.46,24.75,31,244.35416666666663,283.7291666666667,37.360416666666666,202.2083333333333,746,229.9583333333333,906,35.00416666666667,30.9,41.1,0.0,0.0,0.0,57.46875,33.7,80.2,1016.7458333333334,1015.4,1017.7,182.9583333333333,47,291,2.6875,0.4,6.3
30.8,143.0,210,1.72,243.0,111.8,0.46,23.25,28,237.0208333333333,274.9583333333333,26.56458333333333,179.77083333333334,728,199.7083333333333,881,38.54166666666666,36.5,41.0,0.1416666666666666,0.0,0.7,69.47916666666667,51.5,91.6,1019.73125,1017.3,1022.2,224.79166666666663,74,338,2.31875,0.4,3.7
48.3,143.0,210,1.72,243.0,111.8,0.46,23.166666666666668,30,247.54166666666663,290.6458333333333,0.6437499999999999,247.0208333333333,749,290.5,917,32.09583333333333,28.8,37.8,0.0,0.0,0.0,64.58749999999999,34.7,93.7,1021.7020833333332,1019.6,1023.6,165.375,7,357,1.6979166666666667,0.8,2.9
49.3,143.0,210,1.72,243.0,111.8,0.46,24.45833333333333,32,250.3958333333333,296.0833333333333,0.5291666666666667,249.875,761,295.8958333333333,938,30.34375,24.6,37.5,0.0041666666666666,0.0,0.1,61.05625,37.3,86.3,1014.9479166666666,1011.6,1019.2,153.08333333333334,44,230,2.864583333333333,0.8,7.1
34.4,143.0,210,1.72,243.0,111.8,0.46,20.916666666666668,24,242.0625,286.5625,34.266666666666666,182.8958333333333,632,203.3125,741,31.45625,24.0,37.9,0.0,0.0,0.0,58.94583333333333,42.8,78.0,1015.7520833333332,1012.2,1019.7,298.2291666666667,224,357,4.127083333333333,2.0,7.4
48.2,143.0,210,1.72,243.0,111.8,0.46,17.729166666666668,22,251.9583333333333,300.2916666666667,6.941666666666666,225.29166666666663,738,262.1041666666667,907,18.39583333333333,15.6,23.6,0.0,0.0,0.0,56.43125,36.4,78.0,1022.81875,1019.8,1025.6,57.958333333333336,0,360,3.1041666666666665,0.7,4.9
51.5,143.0,210,1.72,243.0,111.8,0.46,17.104166666666668,25,250.3125,300.5208333333333,0.3395833333333333,249.6458333333333,763,299.75,952,20.441666666666663,18.9,21.5,0.0,0.0,0.0,56.73125,27.4,87.6,1024.6208333333334,1022.7,1026.5,214.875,2,354,0.74375,0.0,1.4
52.7,143.0,210,1.72,243.0,111.8,0.46,18.52083333333333,27,251.2708333333333,303.2916666666667,0.3229166666666667,251.0208333333333,768,303.2291666666667,961,19.933333333333334,16.3,29.8,0.0,0.0,0.0,56.925,29.2,89.9,1018.24375,1014.9,1022.7,248.60416666666663,21,358,2.283333333333333,0.2,5.3
29.4,143.0,210,1.72,243.0,111.8,0.46,16.354166666666668,19,247.0208333333333,299.7291666666667,43.48125,132.22916666666666,543,139.04166666666666,601,20.43958333333333,16.6,30.6,0.0166666666666666,0.0,0.2,60.9125,43.9,78.2,1021.275,1017.4,1025.0,280.3125,1,359,4.308333333333334,2.3,6.1
45.0,143.0,210,1.72,243.0,111.8,0.46,15.541666666666666,20,239.0833333333333,290.0416666666667,15.83125,191.5,727,215.85416666666663,911,18.26458333333333,16.6,20.5,0.0,0.0,0.0,60.84375,40.1,78.4,1023.2479166666668,1021.4,1025.2,78.6875,14,272,3.435416666666667,0.6,6.5
