date,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max,building_id
2021-01-01,6.5,143.0,210,1.72,243.0,111.8,0.46,2.1875,3,60.770833333333336,128.22916666666666,60.47708333333333,39.04166666666666,231,51.0625,428,10.214583333333334,9.2,11.8,0.0,0.0,0.0,91.11875,81.3,94.8,1008.55,1004.7,1011.4,242.8125,0,355,2.6333333333333333,1.1,4.0,6
2021-01-02,0.6,143.0,210,1.72,243.0,111.8,0.46,1.0416666666666667,2,59.125,120.5,62.77916666666667,19.83333333333333,117,19.375,113,10.583333333333334,9.8,11.7,0.0,0.0,0.0,87.575,76.7,95.5,1011.8541666666666,1010.7,1012.9,25.041666666666668,13,35,5.052083333333333,3.4,6.4,6
2021-01-03,1.1,143.0,210,1.72,243.0,111.8,0.46,0.7291666666666666,1,54.645833333333336,102.4375,68.42708333333333,14.645833333333334,123,14.083333333333334,119,11.74375,10.9,13.1,0.1083333333333333,0.0,0.6,90.78541666666666,82.7,96.3,1011.325,1010.4,1012.7,167.45833333333334,2,359,2.152083333333333,0.3,4.9,6
2021-01-04,0.5,143.0,210,1.72,243.0,111.8,0.46,1.25,2,58.020833333333336,113.25,62.16041666666666,16.458333333333332,77,15.854166666666666,74,9.6875,8.6,11.0,0.0,0.0,0.0,88.48125,79.6,97.0,1012.0083333333332,1011.2,1012.7,72.66666666666667,38,227,3.2229166666666664,0.3,5.5,6
2021-01-05,0.1,143.0,210,1.72,243.0,111.8,0.46,1.1041666666666667,2,58.97916666666666,115.97916666666669,63.95625,12.729166666666666,59,12.291666666666666,57,10.077083333333333,8.8,11.0,0.0208333333333333,0.0,0.1,90.49791666666664,81.5,97.9,1012.1229166666668,1011.2,1012.8,27.77083333333333,8,47,3.252083333333333,1.8,4.5,6
2021-01-06,1.1,143.0,210,1.72,243.0,111.8,0.46,1.1041666666666667,2,53.520833333333336,94.66666666666669,67.29166666666667,18.416666666666668,91,17.770833333333332,88,10.614583333333334,10.2,11.1,0.1125,0.0,0.2,96.43125,93.1,99.6,1013.4,1011.8,1015.1,164.4375,0,355,2.775,1.4,3.8,6
2021-01-07,1.7,143.0,210,1.72,243.0,111.8,0.46,2.020833333333333,3,61.5,121.89583333333331,55.33541666666667,23.416666666666668,135,22.58333333333333,131,8.910416666666666,8.2,10.2,0.0541666666666666,0.0,0.2,90.0,76.8,98.4,1015.1166666666668,1014.4,1015.9,242.75,222,268,3.014583333333333,2.1,3.9,6
2021-01-08,13.3,143.0,210,1.72,243.0,111.8,0.46,1.2708333333333333,2,63.625,129.04166666666666,47.08958333333334,51.3125,301,81.5,580,9.289583333333333,8.9,9.5,0.0083333333333333,0.0,0.1,84.14166666666667,71.8,90.7,1016.86875,1015.0,1019.5,255.54166666666663,233,286,3.695833333333333,2.0,5.1,6
2021-01-09,35.6,143.0,210,1.72,243.0,111.8,0.46,-0.2291666666666666,2,67.16666666666667,139.39583333333334,25.65416666666667,65.85416666666667,315,134.625,613,6.966666666666666,5.8,9.0,0.0,0.0,0.0,85.38541666666667,73.3,94.3,1021.3833333333332,1019.4,1023.5,83.75,9,359,4.675,1.6,6.6,6
2021-01-10,48.7,143.0,210,1.72,243.0,111.8,0.46,-1.5,2,69.95833333333333,147.20833333333334,3.80625,69.95833333333333,328,147.20833333333334,644,5.129166666666666,4.6,5.9,0.0,0.0,0.0,77.59166666666667,62.5,85.2,1023.1229166666668,1022.2,1023.8,49.29166666666666,40,69,4.877083333333333,2.5,5.8,6
2021-01-11,48.0,143.0,210,1.72,243.0,111.8,0.46,-2.395833333333333,1,69.20833333333333,145.625,14.089583333333332,67.70833333333333,322,137.29166666666666,628,8.304166666666667,4.7,11.4,0.0,0.0,0.0,77.575,62.4,85.1,1022.9229166666668,1020.6,1024.2,150.83333333333334,38,236,2.8791666666666664,0.8,7.2,6
2021-01-12,0.0,143.0,210,1.72,243.0,111.8,0.46,1.6666666666666667,3,66.14583333333333,134.6875,68.19791666666667,15.770833333333334,79,15.1875,76,13.845833333333331,7.4,17.8,0.4791666666666667,0.0,1.3,86.16666666666667,68.3,95.6,1015.6833333333334,1012.4,1020.5,230.2708333333333,209,289,8.889583333333333,3.6,12.1,6
2021-01-13,21.2,143.0,210,1.72,243.0,111.8,0.46,2.4791666666666665,6,70.8125,146.66666666666666,53.66875,46.395833333333336,300,65.41666666666667,586,11.7375,6.4,21.4,0.325,0.0,1.4,87.675,72.1,94.2,1018.65,1015.1,1021.6,249.3125,222,304,5.808333333333334,4.2,8.3,6
2021-01-14,1.1,143.0,210,1.72,243.0,111.8,0.46,1.1666666666666667,6,68.45833333333333,138.0625,81.02708333333334,15.354166666666666,68,14.8125,66,16.75,14.6,21.3,0.8666666666666667,0.6,1.5,95.74583333333334,92.3,97.7,1017.5708333333332,1015.4,1019.9,173.0,12,353,3.4020833333333336,1.2,5.2,6
2021-01-15,45.5,143.0,210,1.72,243.0,111.8,0.46,-1.625,0,74.5,153.33333333333334,36.28125,54.22916666666666,254,75.20833333333333,367,8.479166666666666,4.5,15.6,0.15,0.0,0.6,87.57708333333333,77.4,93.8,1022.7208333333332,1015.6,1028.9,59.625,5,356,4.816666666666666,1.8,6.7,6
2021-01-16,4.1,143.0,210,1.72,243.0,111.8,0.46,-3.1875,-2,70.5625,137.0625,52.58958333333334,30.729166666666668,140,29.6875,135,8.197916666666666,5.7,14.4,0.0916666666666666,0.0,0.7,93.09583333333336,88.9,95.3,1026.1666666666667,1019.2,1029.1,224.7708333333333,181,337,3.66875,1.2,6.8,6
2021-01-17,2.9,143.0,210,1.72,243.0,111.8,0.46,0.4375,2,69.08333333333333,132.125,66.52499999999999,18.77083333333333,95,18.08333333333333,92,11.470833333333331,10.5,13.6,0.35,0.2,0.6,94.89375,92.6,97.0,1020.45625,1016.9,1026.0,245.29166666666663,192,279,4.608333333333333,3.5,5.8,6
2021-01-18,6.9,143.0,210,1.72,243.0,111.8,0.46,2.1666666666666665,3,72.08333333333333,140.04166666666666,69.93958333333333,28.3125,181,29.979166666666668,266,9.875,8.7,10.8,0.0291666666666666,0.0,0.2,88.9875,84.4,93.1,1026.6958333333334,1025.5,1028.1,225.5,208,256,5.68125,4.7,7.1,6
2021-01-19,3.0,143.0,210,1.72,243.0,111.8,0.46,2.25,4,74.27083333333333,149.39583333333334,59.01666666666667,23.5625,124,22.6875,119,13.164583333333333,8.9,19.2,0.0125,0.0,0.1,77.33958333333334,70.6,83.8,1018.4833333333332,1013.4,1025.2,202.3125,196,216,8.331249999999999,6.6,10.2,6
2021-01-20,13.1,143.0,210,1.72,243.0,111.8,0.46,5.229166666666667,10,75.85416666666667,150.0,67.10416666666667,42.333333333333336,267,49.41666666666666,435,12.11875,9.9,14.0,0.0,0.0,0.0,65.91250000000001,51.5,76.2,1007.21875,1002.2,1013.3,193.91666666666663,181,201,8.297916666666667,6.4,9.7,6
2021-01-21,7.0,143.0,210,1.72,243.0,111.8,0.46,9.8125,12,74.52083333333333,144.3125,69.47916666666667,31.0,166,30.39583333333333,160,16.879166666666666,14.1,19.1,0.1208333333333333,0.0,0.9,65.51041666666667,48.4,75.2,999.9125,996.1,1001.8,199.29166666666663,186,220,10.616666666666667,8.4,13.6,6
2021-01-22,2.1,143.0,210,1.72,243.0,111.8,0.46,8.354166666666666,12,75.4375,144.25,76.9875,26.9375,187,26.0625,181,17.506249999999998,14.4,19.8,0.5833333333333334,0.0,2.0,79.15416666666667,62.5,97.5,994.9708333333332,993.5,999.0,205.8125,3,360,8.6625,2.7,13.5,6
2021-01-23,12.6,143.0,210,1.72,243.0,111.8,0.46,3.5416666666666665,6,80.64583333333333,156.4375,71.93958333333333,49.458333333333336,268,60.16666666666666,371,10.927083333333334,8.6,13.8,0.3583333333333333,0.0,1.0,87.8625,72.7,95.1,997.4145833333332,992.9,1001.3,200.10416666666663,147,298,6.079166666666667,4.6,7.9,6
2021-01-24,28.3,143.0,210,1.72,243.0,111.8,0.46,2.0416666666666665,4,83.5625,162.25,54.14166666666667,62.520833333333336,325,95.54166666666669,549,6.766666666666667,5.1,10.9,0.0499999999999999,0.0,0.4,73.21458333333334,59.0,87.8,1000.975,994.7,1003.5,229.9583333333333,178,261,7.297916666666667,3.6,9.8,6
2021-01-25,7.3,143.0,210,1.72,243.0,111.8,0.46,1.5,3,81.52083333333333,153.83333333333334,63.29375,35.854166666666664,261,37.875,324,8.975,7.2,10.1,0.2125,0.0,0.9,89.62708333333335,82.4,96.5,1005.5020833333332,999.1,1015.8,245.91666666666663,184,288,5.10625,4.3,6.9,6
2021-01-26,30.7,143.0,210,1.72,243.0,111.8,0.46,2.0416666666666665,4,85.375,162.9375,46.59583333333333,72.08333333333333,299,117.95833333333331,494,8.049999999999999,6.9,9.2,0.0,0.0,0.0,77.89999999999999,63.2,91.1,1020.325,1016.1,1022.8,239.125,197,260,6.8375,5.0,8.7,6
2021-01-27,1.6,143.0,210,1.72,243.0,111.8,0.46,1.5,3,84.1875,159.1875,69.2625,28.0,148,26.95833333333333,143,12.822916666666666,8.3,15.9,0.1041666666666666,0.0,0.5,85.68958333333335,82.6,91.3,1017.05625,1015.2,1021.3,206.5833333333333,184,228,5.929166666666667,5.0,6.9,6
2021-01-28,5.2,143.0,210,1.72,243.0,111.8,0.46,8.083333333333334,12,82.66666666666667,152.91666666666666,69.375,33.854166666666664,209,37.54166666666666,279,21.34375,16.4,25.0,0.7999999999999999,0.2,2.1,92.19791666666669,87.0,96.4,1008.15,1004.7,1015.2,224.54166666666663,192,260,8.835416666666667,5.2,11.2,6
2021-01-29,9.3,143.0,210,1.72,243.0,111.8,0.46,9.708333333333334,11,86.91666666666667,162.5,69.75416666666666,33.3125,176,33.833333333333336,187,17.35625,13.2,24.1,0.5958333333333333,0.0,2.0,82.80208333333333,71.7,92.1,1002.89375,1000.4,1005.8,241.6458333333333,208,261,9.845833333333331,8.5,11.7,6
2021-01-30,2.1,143.0,210,1.72,243.0,111.8,0.46,7.020833333333333,8,84.91666666666667,153.72916666666666,73.03541666666666,29.5625,146,28.58333333333333,141,17.98125,13.0,21.6,0.4479166666666667,0.0,1.5,88.9375,83.0,99.5,1000.1479166666668,995.6,1005.7,198.3333333333333,12,360,5.6625000000000005,1.2,9.0,6
2021-01-31,1.2,143.0,210,1.72,243.0,111.8,0.46,3.0416666666666665,5,84.39583333333333,147.47916666666666,68.23958333333333,26.89583333333333,127,25.916666666666668,122,16.895833333333332,15.9,18.3,0.1520833333333333,0.0,0.5,98.63541666666669,93.7,99.8,999.0791666666668,993.7,1001.9,82.54166666666667,21,171,3.0270833333333336,0.6,5.2,6
2021-02-01,5.8,143.0,210,1.72,243.0,111.8,0.46,7.416666666666667,9,89.125,160.64583333333334,58.24791666666667,43.72916666666666,248,45.020833333333336,270,18.291666666666668,14.6,19.7,0.5333333333333333,0.0,1.5,91.90625,88.6,94.0,995.5145833333332,991.3,1004.4,213.9583333333333,166,273,6.477083333333333,4.6,8.4,6
