production,p_per_m2,facade_area,total_panel_area,exploitation_ratio,cloud_opacity_mean,cloud_opacity_q2,cloud_opacity_q3,dni_mean,dni_std,dni_q3,dni_max,gti_mean,gti_std,gti_q3,gti_max
19.9,143.0,243.0,111.8,0.46,32.19166666666667,31.8,49.9,64.16666666666667,144.01319876469557,40.25,767,102.27083333333331,165.41446842778967,160.25,606
57.2,143.0,243.0,111.8,0.46,2.3208333333333333,0.0,0.0,260.125,351.0236474424904,664.25,829,196.7083333333333,284.78756235790723,432.25,758
57.6,143.0,243.0,111.8,0.46,3.177083333333333,0.0,0.0,257.625,352.1754655149025,641.0,844,197.8125,287.80819974494386,432.5,767
57.0,143.0,243.0,111.8,0.46,0.0,0.0,0.0,284.7708333333333,373.20505113815847,729.5,879,210.10416666666663,299.2882506941195,466.0,795
57.6,143.0,243.0,111.8,0.46,0.0604166666666666,0.0,0.0,291.875,380.04572093367926,711.5,892,213.72916666666663,302.9920818839944,462.0,805
58.6,143.0,243.0,111.8,0.46,5.5125,0.0,0.0,300.3125,388.96787354347936,761.25,910,219.5,309.8201949381114,488.0,821
57.0,143.0,243.0,111.8,0.46,7.045833333333333,0.0,0.0,285.7708333333333,374.4025731626055,726.25,879,214.5833333333333,304.0305719043436,478.25,805
4.7,143.0,243.0,111.8,0.46,55.07916666666667,53.3,65.25,1.4583333333333333,6.361313705260697,0.0,34,29.229166666666668,41.93624319020245,69.0,127
42.4,143.0,243.0,111.8,0.46,35.916666666666664,30.8,64.225,127.04166666666669,204.52476917398965,247.25,667,144.8125,215.10439387878023,295.0,683
44.6,143.0,243.0,111.8,0.46,8.035416666666666,0.0,9.35,188.4583333333333,282.50000627628185,400.75,809,177.125,263.70184848350425,362.5,771
14.3,143.0,243.0,111.8,0.46,32.10625,32.8,58.275,27.625,87.46175455956903,0.0,477,68.66666666666667,100.91840675860392,126.25,368
48.5,143.0,243.0,111.8,0.46,17.177083333333332,9.65,27.75,256.0,351.2556806536932,575.5,923,209.2708333333333,297.84215008163005,450.75,810
58.9,143.0,243.0,111.8,0.46,3.920833333333333,0.0,0.0,313.3958333333333,393.3281202698778,766.75,926,229.22916666666663,314.7984319341934,513.25,836
57.3,143.0,243.0,111.8,0.46,10.172916666666667,0.0,10.025,291.0,384.5261245033059,734.25,896,224.04166666666663,314.54674978676604,511.75,829
56.2,143.0,243.0,111.8,0.46,15.647916666666667,3.1,33.05,277.4375,383.4367492709709,704.0,928,223.7708333333333,319.3683419730421,495.25,853
55.9,143.0,243.0,111.8,0.46,0.1458333333333333,0.0,0.0,323.75,396.7498542009948,763.0,924,237.75,323.3018811930712,530.0,854
50.6,143.0,243.0,111.8,0.46,1.20625,0.0,0.0,248.97916666666663,323.3678157108228,599.0,799,212.3958333333333,294.36630383475176,476.5,796
3.1,143.0,243.0,111.8,0.46,50.4821052631579,65.4,81.35,0.0210526315789473,0.1443214031708876,0.0,1,30.77894736842105,44.45202504717949,54.5,166
10.3,143.0,243.0,111.8,0.46,43.35625,54.25,62.3,1.0,6.891642535862206,0.0,48,61.958333333333336,90.85835322565116,123.0,306
6.0,143.0,243.0,111.8,0.46,63.69583333333333,62.650000000000006,74.625,5.145833333333333,35.463243882457604,0.0,247,48.8125,80.3562217156895,79.5,419
17.5,143.0,243.0,111.8,0.46,63.02448979591837,58.1,84.0,28.020408163265305,95.61587424775902,0.0,503,73.73469387755102,153.88209440864728,60.0,606
5.1,143.0,243.0,111.8,0.46,60.17916666666667,64.0,73.0,1.2083333333333333,6.056325454777376,0.0,41,47.8125,62.01120566203801,98.25,221
27.0,143.0,243.0,111.8,0.46,46.425,45.8,63.375,77.52083333333333,164.3609144384256,35.5,785,130.3125,205.2254760273156,195.0,699
29.4,143.0,243.0,111.8,0.46,40.76875,46.650000000000006,63.175,113.10416666666669,256.52731923556286,0.0,902,123.0625,215.0427375880472,171.75,830
31.0,143.0,243.0,111.8,0.46,40.989583333333336,43.85,58.825,75.91666666666667,164.8927224867066,28.5,744,117.70833333333331,165.80557164538376,217.25,534
4.0,143.0,243.0,111.8,0.46,56.84791666666666,59.75,76.275,0.3333333333333333,2.309401076758503,0.0,16,39.333333333333336,52.3240042278849,74.0,153
31.4,143.0,243.0,111.8,0.46,45.59791666666666,45.6,87.15,125.20833333333331,260.068072785318,7.75,826,142.79166666666666,257.0786747971543,145.5,842
28.0,143.0,243.0,111.8,0.46,27.3125,15.0,54.725,72.79166666666667,168.36446766355186,16.5,701,118.875,198.189746283492,163.5,804
28.9,143.0,243.0,111.8,0.46,33.797916666666666,32.95,50.75,124.4375,205.6119983925518,157.0,758,161.35416666666666,208.2887204005519,367.5,611
26.9,143.0,243.0,111.8,0.46,38.53958333333333,43.35,58.175,81.625,164.22553576026073,87.25,669,141.5,199.2507241237276,249.5,699
2.2,143.0,243.0,111.8,0.46,73.60416666666667,81.4,83.7,1.2916666666666667,8.9489291724392,0.0,62,42.66666666666666,55.159086492571966,90.5,170
1.6,143.0,243.0,111.8,0.46,79.60625,80.25,88.625,0.0,0.0,0.0,0,31.58333333333333,40.16605602666994,62.75,132
32.9,143.0,243.0,111.8,0.46,41.01041666666666,39.1,75.35,133.77083333333334,274.6529136218891,31.0,878,152.8125,231.85171859378923,259.5,812
11.9,143.0,243.0,111.8,0.46,30.447916666666668,15.55,65.35,51.97916666666666,169.71020225144673,0.0,699,80.83333333333333,130.1518480318251,107.0,519
17.1,143.0,243.0,111.8,0.46,22.102083333333336,0.0,50.95,66.72916666666667,181.1858971994554,0.0,757,95.25,137.1127040686649,158.25,501
41.6,143.0,243.0,111.8,0.46,3.4625,0.0,0.1,280.7291666666667,344.8989207205271,674.75,884,245.04166666666663,313.2911064423734,543.25,846
54.1,143.0,243.0,111.8,0.46,1.445833333333333,0.0,0.0,361.8125,408.216288949657,826.25,927,280.25,360.4685190019918,607.25,942
54.3,143.0,243.0,111.8,0.46,5.833333333333333,0.0,0.0,370.3333333333333,418.7795506668606,843.75,943,284.9583333333333,365.5473283868727,616.5,954
51.2,143.0,243.0,111.8,0.46,5.216666666666667,0.0,0.025,349.6875,400.38609856678585,812.75,921,280.75,362.5461672728804,610.5,947
52.0,143.0,243.0,111.8,0.46,0.4604166666666667,0.0,0.0,351.1041666666667,393.0816189180126,795.5,910,281.4791666666667,360.74019587292975,604.0,945
49.0,143.0,243.0,111.8,0.46,2.764583333333333,0.0,0.0,198.0,267.95323504337983,497.75,664,233.47916666666663,315.59305803541025,501.25,838
31.3,143.0,243.0,111.8,0.46,21.00208333333333,20.4,35.325,63.8125,119.81859626384504,66.0,448,136.77083333333334,183.85427156788845,253.0,635
31.3,143.0,243.0,111.8,0.46,24.71875,25.75,41.625,99.89583333333331,159.65591186998202,172.0,671,169.5625,215.5996986389162,358.0,600
45.3,143.0,243.0,111.8,0.46,17.002083333333335,10.2,35.325,220.5833333333333,331.8681379598044,484.25,898,230.47916666666663,321.7636234007375,406.75,935
52.4,143.0,243.0,111.8,0.46,0.2020833333333333,0.0,0.0,354.2083333333333,391.7860335684399,791.25,910,285.2291666666667,362.2587085180467,603.5,947
51.4,143.0,243.0,111.8,0.46,0.0,0.0,0.0,364.2291666666667,394.1352095239968,805.5,901,290.4791666666667,366.0110444551101,621.75,955
50.6,143.0,243.0,111.8,0.46,0.0,0.0,0.0,368.0833333333333,397.45160729558506,809.25,917,294.0833333333333,369.93304933853614,628.25,967
50.0,143.0,243.0,111.8,0.46,0.9104166666666664,0.0,0.0,355.1458333333333,385.727000229014,782.0,891,291.4375,366.3883479896068,619.75,958
49.9,143.0,243.0,111.8,0.46,0.8666666666666667,0.0,0.0,290.4583333333333,341.70062536654297,658.5,819,276.6041666666667,353.6784054057508,583.5,931
36.8,143.0,243.0,111.8,0.46,34.510416666666664,36.5,50.525,180.875,294.0917952656163,321.75,844,230.6458333333333,315.2229531538518,423.0,927
1.5,143.0,243.0,111.8,0.46,77.9375,80.3,84.35,0.0,0.0,0.0,0,35.833333333333336,42.485708903028886,68.75,137
3.6,143.0,243.0,111.8,0.46,67.96875,69.94999999999999,80.65,0.0,0.0,0.0,0,46.145833333333336,57.51817088772472,81.5,194
11.0,143.0,243.0,111.8,0.46,46.81875,43.25,59.2,23.52083333333333,83.39064429981094,0.0,401,93.58333333333331,110.04908640438464,197.5,343
33.2,143.0,243.0,111.8,0.46,25.527083333333334,26.45,41.75,102.0625,224.1336423379132,20.5,848,190.54166666666663,282.6790495163393,280.25,937
17.9,143.0,243.0,111.8,0.46,63.46666666666667,62.4,72.975,11.5625,48.72017636571508,0.0,250,109.625,160.92123420177114,178.5,631
13.5,143.0,243.0,111.8,0.46,59.66666666666666,59.9,79.55,1.5625,9.157966535417662,0.0,63,83.27083333333333,100.06843181592927,153.5,285
3.7,143.0,243.0,111.8,0.46,65.93124999999999,66.35,76.425,0.0,0.0,0.0,0,50.208333333333336,61.62410357842111,88.25,204
8.2,143.0,243.0,111.8,0.46,52.95,58.75,69.6,0.0,0.0,0.0,0,69.375,91.89555241246168,144.5,311
52.1,143.0,243.0,111.8,0.46,6.86875,0.0,0.0,367.2916666666667,384.19177161397744,786.75,880,312.3125,381.91110451951926,663.75,993
47.2,143.0,243.0,111.8,0.46,5.4375,0.0,2.175,257.0208333333333,338.5496908487126,602.75,891,282.75,365.04849575819264,584.75,996
14.8,143.0,243.0,111.8,0.46,25.74791666666667,18.9,52.225,8.291666666666666,26.54418903698521,0.0,136,113.6875,135.86071657587647,198.25,421
12.2,143.0,243.0,111.8,0.46,25.885416666666668,3.7,57.425,34.375,101.35352600695524,0.0,449,107.04166666666669,122.77118629547064,183.75,379
48.1,143.0,243.0,111.8,0.46,0.5458333333333333,0.0,0.0,354.0,373.6415394465663,763.25,874,308.7083333333333,377.2390155096567,650.75,983
26.3,143.0,243.0,111.8,0.46,39.68125,36.7,71.75,153.10416666666666,282.67605996243566,57.5,833,191.3333333333333,277.9179684063637,299.75,917
35.5,143.0,243.0,111.8,0.46,33.21458333333333,24.8,53.775,122.0,189.0002814362421,230.5,711,213.85416666666663,266.13458358134176,409.0,815
46.8,143.0,243.0,111.8,0.46,1.1333333333333333,0.0,0.0,406.625,402.8861633740949,841.75,917,321.1458333333333,386.4374100642471,680.75,1003
46.7,143.0,243.0,111.8,0.46,0.2125,0.0,0.0,372.0625,381.5823385811,778.75,893,315.3958333333333,380.8735613947279,655.5,994
46.3,143.0,243.0,111.8,0.46,0.0,0.0,0.0,426.5208333333333,414.1518885515073,862.0,938,327.9791666666667,392.17644148886,689.75,1018
46.8,143.0,243.0,111.8,0.46,7.458333333333333,0.0,1.625,332.2083333333333,417.66987668076416,870.0,964,316.8541666666667,402.1711813782853,708.75,1039
44.3,143.0,243.0,111.8,0.46,14.754166666666668,6.5,29.0,238.7708333333333,323.50061590808104,522.5,797,285.6458333333333,363.1090035965892,597.25,969
33.2,143.0,243.0,111.8,0.46,27.416666666666668,32.599999999999994,36.25,97.125,204.27314056783572,0.0,646,195.10416666666663,257.2993322285315,365.75,845
33.3,143.0,243.0,111.8,0.46,36.23333333333333,43.95,55.95,147.95833333333334,285.8701504316277,10.75,846,220.625,332.8891979099147,254.25,970
28.8,143.0,243.0,111.8,0.46,23.041666666666668,16.25,41.6,156.85416666666666,240.88851394884367,272.25,829,208.8125,269.5903635068299,363.0,945
12.1,143.0,243.0,111.8,0.46,51.4125,51.75,73.45,14.4375,67.81668226636438,0.0,454,106.4375,148.94507144753274,170.75,517
10.6,143.0,243.0,111.8,0.46,44.34791666666666,40.75,72.55000000000001,9.125,34.37009152576352,0.0,213,86.20833333333333,100.303360783162,155.25,320
30.3,143.0,243.0,111.8,0.46,25.76875,24.8,49.1,128.45833333333334,224.7815921831616,118.0,807,194.0833333333333,244.83410217666267,341.25,957
26.6,143.0,243.0,111.8,0.46,26.16458333333333,24.2,43.025,156.41666666666666,241.02042231236592,295.0,777,227.625,280.7216100346134,478.5,769
20.2,143.0,243.0,111.8,0.46,35.25833333333333,37.7,74.25,159.16666666666666,283.15564724613193,164.0,826,163.77083333333334,255.29359315437927,152.0,862
44.4,143.0,243.0,111.8,0.46,0.7347368421052631,0.0,0.0,415.1578947368421,398.44587223599615,838.0,905,339.41052631578947,391.4753190431459,722.0,1019
22.0,143.0,243.0,111.8,0.46,40.2530612244898,33.8,73.3,100.28571428571428,192.4909088762376,36.0,583,175.89795918367346,258.09342986100006,216.0,857
21.7,143.0,243.0,111.8,0.46,50.36666666666667,47.3,74.55,49.85416666666666,119.76039724477768,17.5,528,156.41666666666666,201.32685748826285,281.0,797
6.1,143.0,243.0,111.8,0.46,51.54583333333333,62.45,81.2,0.0,0.0,0.0,0,61.958333333333336,72.40370224850923,122.25,210
21.7,143.0,243.0,111.8,0.46,20.2875,4.4,40.15,122.39583333333331,229.9535327328373,75.75,780,168.625,185.68385681273176,313.75,548
25.5,143.0,243.0,111.8,0.46,27.23333333333333,24.9,41.875,67.875,155.7011082374913,44.0,818,184.1458333333333,238.11163031844487,287.75,953
43.2,143.0,243.0,111.8,0.46,21.96666666666667,15.75,36.3,296.8541666666667,367.3884829837185,718.5,908,319.7916666666667,382.1196180285298,597.25,1025
6.8,143.0,243.0,111.8,0.46,59.75625,68.5,74.675,0.0,0.0,0.0,0,72.20833333333333,80.8663089863635,154.0,240
8.5,143.0,243.0,111.8,0.46,43.225,38.65,75.6,21.3125,80.76289337813816,0.0,491,86.125,106.53031233789052,132.0,413
24.5,143.0,243.0,111.8,0.46,38.547916666666666,40.1,54.3,67.72916666666667,144.61404828367438,60.5,675,173.4375,213.36343045950213,259.75,815
19.4,143.0,243.0,111.8,0.46,49.79791666666667,55.05,68.225,29.25,96.69924860541092,0.0,527,139.20833333333334,194.33650989460057,185.0,798
32.0,143.0,243.0,111.8,0.46,9.366666666666667,0.0,10.15,289.8125,358.7313732283501,628.25,927,274.6875,325.2991524179394,478.5,1015
41.9,143.0,243.0,111.8,0.46,0.4666666666666666,0.0,0.0,462.2916666666667,419.2115678896305,888.25,945,352.7708333333333,404.2575669147101,740.25,1046
41.6,143.0,243.0,111.8,0.46,0.2708333333333333,0.0,0.0,456.3541666666667,408.86055936412606,875.75,922,351.4791666666667,402.2694127171508,738.25,1040
41.4,143.0,243.0,111.8,0.46,0.94375,0.0,0.0,450.1458333333333,414.65535494736446,885.5,943,351.8958333333333,402.7502916561054,739.75,1043
36.5,143.0,243.0,111.8,0.46,7.489583333333333,0.0,10.175,290.5625,344.4731966999477,654.25,835,311.5208333333333,365.0538864089376,636.5,986
32.7,143.0,243.0,111.8,0.46,21.039583333333333,20.55,35.974999999999994,223.3333333333333,348.8766979243669,496.75,907,271.2291666666667,341.903198916123,511.5,1013
29.6,143.0,243.0,111.8,0.46,43.86875,37.1,59.225,68.52083333333333,127.36945583671874,63.75,427,203.7708333333333,272.1872196401972,383.5,750
16.8,143.0,243.0,111.8,0.46,51.35625,58.7,75.65,103.29166666666669,241.1174304114636,0.0,777,145.6875,217.5071685050031,167.5,783
20.2,143.0,243.0,111.8,0.46,52.302083333333336,48.0,59.5,3.6458333333333335,13.502544414804152,0.0,66,143.83333333333334,184.0520663306103,227.0,559
4.9,143.0,243.0,111.8,0.46,77.375,79.35,87.3,0.0,0.0,0.0,0,57.35416666666666,67.68465352422982,106.5,208
33.0,143.0,243.0,111.8,0.46,23.079166666666666,6.3,28.95,342.9375,336.34900859837006,650.25,859,317.625,352.2433651580571,646.5,908
29.7,143.0,243.0,111.8,0.46,3.752083333333333,0.0,0.0,409.3958333333333,392.5049797533856,823.75,893,347.3958333333333,393.0154422597285,719.75,1021
9.1,143.0,243.0,111.8,0.46,17.01875,14.95,31.25,205.0833333333333,267.30195160779004,332.25,749,255.5625,263.8349666508584,544.25,681
7.6,143.0,243.0,111.8,0.46,19.675,16.700000000000003,33.625,182.625,266.85772964697946,356.0,767,239.1458333333333,259.998198814001,441.75,832
8.0,143.0,243.0,111.8,0.46,10.220833333333331,1.65,18.65,333.4791666666667,358.0120638394884,698.25,879,316.1875,347.1324878137232,630.5,956
3.1,143.0,243.0,111.8,0.46,46.32083333333333,53.3,62.3,44.41666666666666,141.67475988563552,0.0,736,140.91666666666666,161.93324515529483,245.5,599
6.4,143.0,243.0,111.8,0.46,42.3875,33.8,56.3,74.45833333333333,143.30802390763768,107.0,631,175.14583333333334,215.55855102138656,336.25,796
6.7,143.0,243.0,111.8,0.46,27.954166666666666,24.7,43.3,112.5625,212.1310219621906,107.0,773,202.0833333333333,238.09159987088583,345.5,748
6.6,143.0,243.0,111.8,0.46,16.7125,7.9,32.325,242.22916666666663,327.57764969242663,626.25,875,272.6041666666667,312.4762281738547,529.25,895
6.8,143.0,243.0,111.8,0.46,16.166666666666668,6.75,33.625,299.8333333333333,334.9822690343115,630.25,870,308.3958333333333,355.015177355113,671.75,979
6.7,143.0,243.0,111.8,0.46,0.2770833333333333,0.0,0.0,455.1041666666667,393.4634666099733,844.75,911,349.4583333333333,392.6753820571884,719.0,1017
6.3,143.0,243.0,111.8,0.46,0.5833333333333334,0.0,0.0,476.375,410.4408436915273,884.75,939,355.6458333333333,398.6818434826134,735.0,1032
4.2,143.0,243.0,111.8,0.46,21.38958333333333,0.95,36.075,214.3333333333333,328.47729500428693,485.5,838,224.79166666666663,303.13236757150094,323.25,967
7.4,143.0,243.0,111.8,0.46,8.085416666666667,0.0,14.375,350.4166666666667,362.4718820104905,753.25,827,338.5625,378.7370336942103,694.75,988
7.1,143.0,243.0,111.8,0.46,17.7,6.95,27.15,350.6458333333333,338.39920335800633,703.25,856,318.0416666666667,345.56509121944526,687.75,976
1.6,143.0,243.0,111.8,0.46,41.5,54.5,79.025,43.3125,123.87590843860384,0.0,487,80.3125,86.45873600692352,123.5,338
5.7,143.0,243.0,111.8,0.46,18.75,0.9,35.45,240.41666666666663,359.91853885279244,645.75,877,288.6666666666667,363.6503659457561,545.0,1005
6.6,143.0,243.0,111.8,0.46,2.372916666666667,0.0,0.775,459.3958333333333,416.6253350067703,876.5,946,361.0833333333333,399.7139846234381,744.0,1041
4.4,143.0,243.0,111.8,0.46,35.75416666666667,36.150000000000006,57.125,66.16666666666667,157.65398866455607,8.75,655,165.66666666666666,192.1571091839412,272.75,718
1.4,143.0,243.0,111.8,0.46,70.22291666666666,76.15,82.8,0.5833333333333334,2.8271731113284235,0.0,14,69.29166666666667,80.3447249213975,111.25,341
3.1,143.0,243.0,111.8,0.46,59.46875,59.4,73.9,21.291666666666668,59.49895702047913,0.0,277,138.33333333333334,146.71021274888363,232.5,494
5.0,143.0,243.0,111.8,0.46,26.91875,16.65,47.675,155.02083333333334,261.46790939203987,264.25,851,217.125,274.4067973384258,391.25,798
6.3,143.0,243.0,111.8,0.46,7.741666666666667,0.0,8.55,443.9791666666667,404.65086025569474,859.25,930,353.5833333333333,392.0592569917305,730.25,1022
2.2,143.0,243.0,111.8,0.46,41.43958333333333,38.4,69.175,0.2291666666666666,1.5877132402714709,0.0,11,92.14583333333331,96.0609269390899,149.5,384
6.6,143.0,243.0,111.8,0.46,28.96875,28.25,46.9,121.91666666666669,223.23757341540235,138.0,833,239.3333333333333,282.7742753153862,449.5,940
5.3,143.0,243.0,111.8,0.46,30.14583333333333,25.55,54.525,156.58333333333334,225.90996449191343,279.75,670,221.8958333333333,259.56864705788524,419.0,787
5.4,143.0,243.0,111.8,0.46,0.6,0.0,0.0,438.6875,380.9114576431506,822.25,881,350.0208333333333,388.1457551182442,715.75,1005
6.7,143.0,243.0,111.8,0.46,15.302083333333334,2.85,32.3,314.0625,359.29715114254503,721.5,870,310.0625,356.08954206503324,525.5,996
6.8,143.0,243.0,111.8,0.46,10.727083333333333,0.3,16.975,374.4583333333333,365.3449526093978,758.25,872,336.0208333333333,368.9383555487765,684.75,993
4.6,143.0,243.0,111.8,0.46,38.80833333333333,33.45,53.5,114.3125,178.45974052811377,203.0,528,183.4583333333333,212.100534004096,361.75,715
7.1,143.0,243.0,111.8,0.46,19.383333333333333,17.75,34.875,335.2291666666667,343.24969136266884,703.75,828,330.6041666666667,357.8343691248094,699.25,944
1.8,143.0,243.0,111.8,0.46,52.40833333333333,60.35,79.175,2.7916666666666665,12.561268287593728,0.0,63,85.04166666666667,104.16148639601371,144.25,402
7.0,143.0,243.0,111.8,0.46,19.160416666666663,4.65,36.625,261.9583333333333,350.9591088706643,678.5,852,285.3958333333333,358.1415231728477,494.0,982
7.9,143.0,243.0,111.8,0.46,8.804166666666667,0.5,12.85,417.1875,381.56528992915935,790.25,898,342.4791666666667,379.1548827176732,668.5,997
7.7,143.0,243.0,111.8,0.46,6.729166666666667,0.8,10.625,332.6458333333333,328.46286033670134,669.5,792,327.3125,359.6510812801171,687.25,947
7.7,143.0,243.0,111.8,0.46,2.2729166666666667,0.0,0.0,389.5208333333333,369.31005192162667,772.75,847,340.5833333333333,374.2754039663632,699.75,972
7.8,143.0,243.0,111.8,0.46,1.7958333333333334,0.0,0.0,382.5208333333333,351.4905639956985,739.75,801,335.1666666666667,369.7141122850128,687.0,961
7.1,143.0,243.0,111.8,0.46,0.6041666666666666,0.0,0.0,480.3125,407.5927857425369,881.0,929,357.9583333333333,397.1101438040292,736.0,1026
7.1,143.0,243.0,111.8,0.46,0.75625,0.0,0.0,482.1875,411.1709100693215,888.5,935,359.9375,399.2789461788614,741.0,1032
7.6,143.0,243.0,111.8,0.46,0.9,0.0,0.0,425.8958333333333,377.4005851670041,805.5,863,344.9166666666667,381.513661300438,710.5,990
8.1,143.0,243.0,111.8,0.46,19.00842105263158,15.0,30.950000000000003,210.8421052631579,291.1215040548882,536.5,750,277.7263157894737,329.37375917987487,580.0,938
8.1,143.0,243.0,111.8,0.46,4.773469387755102,0.0,2.8,411.7142857142857,381.4646117269596,795.0,888,341.734693877551,386.7413420443417,692.0,1013
8.3,143.0,243.0,111.8,0.46,4.283333333333333,0.0,1.475,410.625,403.36112456273054,853.25,902,353.25,390.5334867272193,730.75,1016
7.7,143.0,243.0,111.8,0.46,1.0458333333333334,0.0,0.0,464.2708333333333,405.5286405177097,873.0,917,356.9583333333333,396.0267537885693,738.25,1025
7.5,143.0,243.0,111.8,0.46,4.7875,0.0,0.9,447.6458333333333,390.3996037658944,857.5,910,346.8541666666667,388.87251039893727,724.5,1010
7.6,143.0,243.0,111.8,0.46,14.585416666666667,10.5,23.425,177.22916666666666,250.7828796952195,279.75,781,254.4583333333333,290.2680315533283,427.25,957
5.2,143.0,243.0,111.8,0.46,33.9625,29.6,45.3,96.97916666666669,193.08310299744144,79.75,844,201.3125,246.40687302603408,356.5,940
6.7,143.0,243.0,111.8,0.46,34.922916666666666,42.3,56.35,108.83333333333331,238.369133848389,39.75,822,195.0208333333333,236.58406715866,278.5,847
8.2,143.0,243.0,111.8,0.46,2.01875,0.0,0.0,440.7916666666667,392.110924293566,842.5,890,350.2708333333333,389.48770169224025,726.5,1011
5.95,143.0,243.0,111.8,0.46,9.06875,0.0,8.65,452.4583333333333,407.8366359600443,864.25,921,354.1666666666667,394.3950570087153,731.5,1023
3.7,143.0,243.0,111.8,0.46,48.770833333333336,46.6,77.9,77.66666666666667,202.37098157689795,0.0,749,136.52083333333334,185.6392050466566,181.25,594
5.7,143.0,243.0,111.8,0.46,35.954166666666666,37.4,49.65,61.66666666666666,139.54520861794916,16.25,601,181.0625,227.9902392694206,348.75,868
6.6,143.0,243.0,111.8,0.46,24.84583333333333,24.450000000000003,41.1,74.66666666666667,137.43924512049236,69.25,453,203.7083333333333,223.10087007215,366.25,674
3.7,143.0,243.0,111.8,0.46,43.82916666666667,49.6,66.525,1.9583333333333333,8.749366745068828,0.0,48,131.16666666666666,159.64379676007343,230.25,506
7.6,143.0,243.0,111.8,0.46,10.610416666666667,3.1,20.525,230.7083333333333,251.7630563145092,432.0,727,269.3125,293.53111809011665,536.5,824
8.4,143.0,243.0,111.8,0.46,7.3,0.0,12.225,414.1875,399.2438947560751,839.25,896,348.2708333333333,388.50070454128905,720.75,1011
8.8,143.0,243.0,111.8,0.46,10.277083333333334,0.0,16.6,390.5208333333333,389.0550466758807,816.5,873,345.0208333333333,386.8100028181043,716.0,1004
7.7,143.0,243.0,111.8,0.46,34.3875,38.25,48.425,193.54166666666663,302.34177914810203,278.25,790,264.8541666666667,338.6855687069566,512.75,959
5.8,143.0,243.0,111.8,0.46,35.829166666666666,38.85,56.05,102.64583333333331,182.8747379205328,213.0,710,185.375,208.57863714278227,349.0,709
7.7,143.0,243.0,111.8,0.46,17.056250000000002,14.65,26.275,213.97916666666663,277.7452138418531,530.5,781,264.5,301.77728860020864,528.0,825
6.8,143.0,243.0,111.8,0.46,21.8,24.25,36.45,121.5,198.02546580271684,152.25,731,230.60416666666663,254.85479717251545,429.25,928
8.2,143.0,243.0,111.8,0.46,13.45,7.2,26.8,335.0,351.2026753157444,699.75,872,308.1666666666667,355.29911482145263,549.5,987
8.5,143.0,243.0,111.8,0.46,0.75625,0.0,0.0,430.5,386.2786448787478,821.25,877,336.8125,380.5911782304058,702.25,987
8.5,143.0,243.0,111.8,0.46,5.90625,0.0,0.0,409.2291666666667,379.45387629801417,803.5,863,335.6875,379.56762390517616,699.5,987
8.8,143.0,243.0,111.8,0.46,5.15625,0.0,6.1,375.0208333333333,376.3074506691012,777.5,834,333.4166666666667,375.3926643959222,692.5,977
9.0,143.0,243.0,111.8,0.46,18.93958333333333,13.75,38.1,247.5625,300.829202001062,569.5,772,280.6041666666667,312.72595164669866,572.0,858
5.1,143.0,243.0,111.8,0.46,52.24583333333334,49.75,71.575,55.5625,154.87619025696188,1.75,718,159.75,214.5915962741537,288.75,727
1.2,143.0,243.0,111.8,0.46,66.25,72.9,77.175,0.0,0.0,0.0,0,64.54166666666667,67.0261804465108,121.75,200
8.1,143.0,243.0,111.8,0.46,3.325,0.0,0.0,397.5,379.0453293501025,797.5,864,329.125,375.25161062491895,688.25,976
5.8,143.0,243.0,111.8,0.46,29.979166666666668,10.3,64.27499999999999,170.64583333333334,317.9941448399361,67.5,852,217.2708333333333,313.47725422818115,384.5,974
6.8,143.0,243.0,111.8,0.46,17.179166666666667,10.2,27.325000000000003,141.79166666666666,189.1107925105588,304.5,629,215.375,241.99521931272275,441.0,659
8.3,143.0,243.0,111.8,0.46,11.88125,0.0,26.625,380.3958333333333,390.6553544234564,805.25,878,334.0416666666667,383.3937456250391,700.25,995
7.3,143.0,243.0,111.8,0.46,25.99791666666667,24.1,42.2,160.8125,262.1474862005672,212.75,800,246.9375,317.5540433984795,438.25,957
7.0,143.0,243.0,111.8,0.46,22.02916666666667,12.45,45.0,181.60416666666663,253.86474364782492,389.25,678,246.75,294.00821380912816,482.75,842
8.2,143.0,243.0,111.8,0.46,16.016666666666666,0.75,36.825,350.625,378.2265236488438,766.25,853,324.2083333333333,377.21916189304426,684.25,980
6.2,143.0,243.0,111.8,0.46,36.25,34.95,59.3,76.14583333333333,159.7527330813165,68.0,762,192.4375,247.8528996006009,333.25,916
7.6,143.0,243.0,111.8,0.46,28.5125,32.25,41.925,153.45833333333334,221.6209105977692,324.0,648,241.3125,288.5159500919261,443.25,843
0.8,143.0,243.0,111.8,0.46,54.89375,62.1,81.825,5.041666666666667,22.530318422671044,0.0,147,50.6875,53.33800539154925,93.25,170
8.4,143.0,243.0,111.8,0.46,3.5187500000000003,0.0,0.125,351.0833333333333,363.4165790509262,740.75,862,314.2916666666667,365.2543828407774,679.5,971
7.0,143.0,243.0,111.8,0.46,23.95625,21.5,34.474999999999994,155.27083333333334,244.1768403104022,217.0,782,227.66666666666663,290.3220759801404,355.75,871
8.3,143.0,243.0,111.8,0.46,22.70208333333333,8.5,40.4,267.5625,345.72051842738824,653.25,857,272.7916666666667,351.0072411408821,594.0,955
