,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max
6365,22.40400000000003,109.6,210,1.91,498.0,405.0,0.813,2.9166666666666665,5,74.64583333333333,140.22916666666666,56.12708333333333,28.95833333333333,180,29.625,252,13.839583333333332,11.6,15.2,0.0395833333333333,0.0,0.1,84.7625,76.4,90.8,1035.4708333333333,1034.4,1036.4,238.47916666666663,224,248,2.660416666666667,1.6,4.0
6366,15.39200000000004,109.6,210,1.91,498.0,405.0,0.813,3.2916666666666665,6,79.45833333333333,152.4375,51.125,23.0625,125,22.27083333333333,120,10.304166666666667,9.3,11.6,0.0,0.0,0.0,85.21666666666667,71.6,94.3,1035.0854166666666,1034.1,1036.3,104.25,11,351,2.891666666666667,1.0,5.2
6367,267.4108518219725,109.6,210,1.91,498.0,405.0,0.813,0.7916666666666666,5,82.0,159.22916666666666,2.6104166666666666,81.14583333333333,360,156.625,659,10.066666666666666,9.4,10.4,0.0,0.0,0.0,84.39791666666666,69.7,90.9,1033.4229166666669,1032.8,1034.0,93.79166666666669,74,185,1.9520833333333327,1.0,3.4
6368,86.16657164474462,109.6,210,1.91,498.0,405.0,0.813,0.5625,5,84.04166666666667,162.875,20.966666666666665,74.5,358,127.85416666666669,650,9.410416666666666,8.8,10.1,0.0,0.0,0.0,85.42916666666667,69.8,96.4,1033.50625,1032.9,1034.2,204.41666666666663,34,302,1.3625,0.1,2.5
6369,86.16657164474456,109.6,210,1.91,498.0,405.0,0.813,-0.8958333333333334,0,82.625,153.10416666666666,51.93541666666667,15.604166666666666,58,15.0625,56,8.045833333333333,7.0,9.7,0.0,0.0,0.0,93.82291666666669,89.0,97.1,1033.86875,1033.2,1034.6,292.0625,256,323,2.0854166666666667,1.7,2.8
6370,86.16657164472971,109.6,210,1.91,498.0,405.0,0.813,0.5625,3,86.0625,161.79166666666666,60.97708333333333,24.979166666666668,109,24.125,106,9.979166666666666,6.6,18.2,0.0958333333333333,0.0,0.6,87.33541666666667,79.1,95.0,1031.41875,1029.8,1033.1,241.16666666666663,223,276,4.735416666666667,2.2,6.7
6371,86.16657164474462,109.6,210,1.91,498.0,405.0,0.813,3.458333333333333,5,87.375,164.45833333333334,51.20625,56.41666666666666,316,76.58333333333333,513,10.447916666666666,7.9,13.7,0.0208333333333333,0.0,0.2,88.35000000000001,78.7,94.5,1036.0645833333333,1032.4,1037.9,243.7708333333333,199,270,4.760416666666667,3.4,6.5
6372,86.16657164474456,109.6,210,1.91,498.0,405.0,0.813,3.7708333333333335,6,87.3125,162.72916666666666,54.2,28.979166666666668,126,28.0625,121,13.8375,11.5,16.2,0.0520833333333333,0.0,0.2,83.8875,77.7,90.9,1032.5458333333331,1030.0,1036.2,221.54166666666663,205,240,7.45625,4.7,9.3
6373,86.16657164472971,109.6,210,1.91,498.0,405.0,0.813,5.375,8,89.875,165.54166666666666,27.18958333333333,72.1875,373,107.41666666666669,642,9.752083333333331,7.6,13.1,0.04375,0.0,0.3,77.5625,57.2,90.7,1029.5979166666666,1024.0,1032.1,276.1458333333333,213,321,4.489583333333333,1.0,8.7
6374,86.16657164475207,109.6,210,1.91,498.0,405.0,0.813,4.479166666666667,6,86.29166666666667,150.47916666666666,62.54583333333333,42.020833333333336,231,41.958333333333336,227,11.079166666666666,9.1,14.0,0.25625,0.0,1.0,78.23333333333333,65.1,90.0,1017.3395833333334,1014.7,1023.5,258.5208333333333,212,299,9.089583333333334,3.9,10.8
6375,63.5271466648272,109.6,210,1.91,498.0,405.0,0.813,3.625,6,91.16666666666669,164.77083333333334,60.475,28.8125,121,27.791666666666668,117,13.977083333333333,9.7,18.7,0.225,0.0,0.8,82.05624999999999,75.5,91.4,1021.8041666666668,1018.4,1025.4,246.9375,206,299,8.69375,6.2,10.9
6376,10.2,109.6,210,1.91,498.0,405.0,0.813,7.791666666666667,9,89.72916666666667,157.9375,67.34375,30.416666666666668,160,29.354166666666668,154,17.860416666666666,15.2,20.3,0.3520833333333333,0.1,0.7,89.67083333333333,84.2,95.3,1022.1166666666668,1018.4,1025.4,262.8541666666667,234,281,6.254166666666666,3.9,8.0
6377,52.195999999999984,109.6,210,1.91,498.0,405.0,0.813,7.229166666666667,9,96.9375,174.58333333333334,53.68125,53.10416666666666,263,54.270833333333336,283,13.247916666666669,9.7,20.1,0.0083333333333333,0.0,0.2,89.47083333333335,78.7,95.8,1020.0833333333334,1016.5,1025.2,217.0833333333333,184,258,4.139583333333333,3.4,5.1
6378,50.30799999999993,109.6,210,1.91,498.0,405.0,0.813,6.479166666666667,8,97.125,172.27083333333334,51.66666666666666,45.79166666666666,230,46.29166666666666,261,13.44375,7.6,16.7,0.0958333333333333,0.0,0.9,82.88333333333334,74.4,92.1,1017.2708333333334,1014.8,1020.9,226.22916666666663,205,299,6.960416666666667,3.3,9.6
6379,296.3920000000004,109.6,210,1.91,498.0,405.0,0.813,3.8541666666666665,8,100.83333333333331,180.10416666666666,11.670833333333334,99.39583333333331,422,175.27083333333334,717,9.09375,7.2,11.3,0.0,0.0,0.0,74.84375,57.3,86.3,1025.15625,1021.5,1026.5,234.91666666666663,214,291,5.6875,4.5,7.5
6380,6.504,109.6,210,1.91,498.0,405.0,0.813,5.895833333333333,8,98.75,173.8125,75.81875000000001,23.875,102,22.979166666666668,98,16.39375,11.4,20.6,0.75,0.0,3.2,78.54375,70.0,90.0,1016.0541666666668,1008.1,1025.1,221.47916666666663,210,257,12.175,7.8,16.3
6381,101.1959999999997,109.6,210,1.91,498.0,405.0,0.813,4.0,7,105.02083333333331,184.10416666666663,33.4,52.60416666666666,263,63.60416666666666,357,8.435416666666667,7.1,18.3,0.1291666666666666,0.0,3.2,72.19375000000001,54.3,89.6,1025.3125,1009.3,1033.9,269.0,211,299,7.270833333333333,4.4,11.4
6382,142.5080000000003,109.6,210,1.91,498.0,405.0,0.813,4.895833333333333,9,105.375,184.6875,28.46875,83.8125,405,119.02083333333331,682,12.452083333333334,8.2,14.0,0.0083333333333333,0.0,0.1,75.40833333333333,64.3,89.3,1033.6083333333331,1032.5,1034.4,214.54166666666663,200,234,5.495833333333334,3.2,7.3
6383,316.2039999999992,109.6,210,1.91,498.0,405.0,0.813,6.541666666666667,14,110.91666666666669,196.47916666666663,8.341666666666667,110.91666666666669,454,196.47916666666663,762,10.391666666666667,8.2,13.2,0.0,0.0,0.0,73.49583333333334,46.7,92.3,1029.5104166666667,1025.9,1032.9,200.5,183,220,4.477083333333334,3.3,6.4
6384,76.3960000000002,109.6,210,1.91,498.0,405.0,0.813,6.083333333333333,9,106.33333333333331,179.70833333333334,48.50208333333333,36.8125,237,46.10416666666666,341,12.88125,8.8,17.0,0.00625,0.0,0.1,76.50416666666666,69.3,83.2,1024.5770833333331,1023.0,1025.9,226.6458333333333,202,255,6.291666666666667,3.2,7.8
6385,111.60800000000025,109.6,210,1.91,498.0,405.0,0.813,4.1875,7,113.77083333333331,194.8958333333333,39.80833333333333,62.0625,301,80.72916666666667,515,8.620833333333334,5.3,17.3,0.0979166666666666,0.0,0.7,76.20625,58.7,88.4,1031.00625,1023.0,1035.3,259.9375,85,315,3.7854166666666655,0.6,6.7
6386,258.89200000000056,109.6,210,1.91,498.0,405.0,0.813,1.1666666666666667,7,120.25,206.625,17.858333333333334,116.875,483,194.8333333333333,794,4.658333333333333,3.5,6.9,0.0,0.0,0.0,76.25625000000001,51.8,92.8,1029.3958333333333,1024.9,1034.7,124.0,65,198,3.2729166666666667,1.6,6.4
6387,306.59600000000074,109.6,210,1.91,498.0,405.0,0.813,4.958333333333333,12,117.85416666666669,199.4375,10.527083333333334,117.85416666666669,474,199.4375,770,8.49375,7.0,11.8,0.0,0.0,0.0,65.42291666666667,43.2,86.4,1018.10625,1011.2,1024.6,187.0208333333333,170,201,6.71875,4.1,8.9
6388,33.60400000000003,109.6,210,1.91,498.0,405.0,0.813,6.666666666666667,10,112.22916666666669,183.91666666666663,51.43333333333334,38.16666666666666,163,36.8125,157,15.616666666666667,12.2,18.7,0.2166666666666666,0.0,1.1,72.77291666666666,60.2,89.2,1008.9958333333334,1007.7,1011.1,196.8125,186,209,7.245833333333334,5.8,8.6
6389,90.2999999999999,109.6,210,1.91,498.0,405.0,0.813,6.541666666666667,9,118.79166666666669,196.6458333333333,59.35208333333333,52.97916666666666,308,63.833333333333336,438,11.860416666666666,8.0,16.0,0.05625,0.0,0.3,77.94375000000001,62.1,89.5,1015.5270833333334,1011.1,1017.9,223.8125,196,273,6.708333333333333,4.6,10.0
6390,9.2,109.6,210,1.91,498.0,405.0,0.813,8.708333333333334,12,118.75,197.5833333333333,75.75625000000001,25.604166666666668,102,24.8125,99,22.61875,16.5,29.5,0.3104166666666667,0.0,0.8,82.07708333333333,68.2,86.1,1010.0104166666666,1007.1,1015.6,209.66666666666663,200,224,11.525,10.0,13.7
6391,202.59999999999923,109.6,210,1.91,498.0,405.0,0.813,11.5625,13,124.1875,204.1458333333333,51.79583333333333,95.16666666666669,424,136.91666666666666,678,14.877083333333331,10.3,27.0,0.075,0.0,0.4,67.7625,57.0,82.6,1012.61875,1005.9,1018.4,247.3125,208,267,11.6625,7.4,14.7
6392,27.90399999999998,109.6,210,1.91,498.0,405.0,0.813,10.9375,15,123.08333333333331,200.47916666666663,68.85208333333334,36.270833333333336,158,35.0,152,17.970833333333335,7.6,23.9,0.0583333333333333,0.0,0.6,67.33958333333332,60.4,76.8,1011.0145833333332,1005.1,1017.2,224.0,193,264,10.114583333333334,7.5,14.0
6393,270.89600000000087,109.6,210,1.91,498.0,405.0,0.813,6.916666666666667,9,129.85416666666666,209.4583333333333,40.27916666666667,121.41666666666669,502,185.5,792,8.391666666666667,6.8,14.8,0.0020833333333333,0.0,0.1,54.25,41.2,65.2,1019.33125,1014.3,1022.2,236.625,210,255,8.347916666666666,6.2,11.1
6394,32.69999999999997,109.6,210,1.91,498.0,405.0,0.813,8.0625,10,127.41666666666669,204.4583333333333,70.75416666666666,46.60416666666666,186,45.395833333333336,179,17.029166666666665,14.4,18.9,0.01875,0.0,0.2,71.23125,56.4,77.3,1017.40625,1009.3,1020.7,217.91666666666663,204,226,11.083333333333334,9.1,13.7
6395,83.29599999999982,109.6,210,1.91,498.0,405.0,0.813,6.666666666666667,10,122.1875,183.0208333333333,49.39375,61.8125,395,74.45833333333333,558,12.047916666666666,7.3,20.3,0.3999999999999999,0.0,2.4,75.07291666666667,59.1,82.6,1010.9729166666666,1006.4,1018.9,253.4375,216,287,11.383333333333333,7.4,15.7
6396,45.2,109.6,210,1.91,498.0,405.0,0.813,7.375,9,131.85416666666666,206.16666666666663,45.30833333333334,52.4375,301,50.75,292,13.064583333333331,9.0,17.2,0.09375,0.0,0.4,77.45416666666667,64.1,83.9,1023.5145833333332,1018.9,1025.7,239.91666666666663,218,271,7.904166666666666,6.4,9.7
6397,294.2960000000002,109.6,210,1.91,498.0,405.0,0.813,7.916666666666667,12,141.4375,225.47916666666663,22.589583333333334,140.125,533,222.29166666666663,821,10.822916666666666,9.0,17.2,0.0229166666666666,0.0,0.1,79.29791666666667,54.7,96.4,1026.2895833333334,1022.9,1029.6,202.47916666666663,116,277,3.2583333333333333,0.9,9.1
6398,53.00800000000005,109.6,210,1.91,498.0,405.0,0.813,7.5,12,138.66666666666666,216.4583333333333,58.3375,60.22916666666666,242,59.72916666666666,256,12.514583333333334,9.0,16.5,0.1270833333333333,0.0,1.3,73.08541666666666,56.2,86.9,1018.1020833333332,1014.6,1022.8,216.54166666666663,187,272,7.64375,5.3,10.6
6399,140.6999999999997,109.6,210,1.91,498.0,405.0,0.813,3.7916666666666665,7,141.97916666666666,218.375,23.179166666666664,89.54166666666667,465,114.64583333333331,684,8.083333333333334,6.7,10.0,0.04375,0.0,0.2,75.79791666666667,56.9,94.2,1027.1916666666666,1022.7,1032.2,252.47916666666663,220,282,5.641666666666667,2.8,7.7
6400,249.9919999999977,109.6,210,1.91,498.0,405.0,0.813,2.4375,7,150.54166666666666,233.9583333333333,15.4,132.20833333333334,502,190.22916666666663,767,5.872916666666666,4.3,8.2,0.0,0.0,0.0,75.32291666666667,49.4,98.4,1033.3854166666667,1031.4,1035.4,121.60416666666669,12,348,4.039583333333334,1.6,6.5
6401,333.1119999999996,109.6,210,1.91,498.0,405.0,0.813,3.7916666666666665,9,156.875,244.5,1.6458333333333333,156.47916666666666,577,243.66666666666663,872,4.3187500000000005,3.7,5.1,0.0,0.0,0.0,59.79166666666666,39.0,80.4,1030.4104166666666,1029.1,1031.4,77.22916666666667,71,94,5.979166666666667,5.1,6.8
6402,322.3959999999992,109.6,210,1.91,498.0,405.0,0.813,3.0416666666666665,10,156.39583333333334,241.8333333333333,4.1875,155.75,570,240.29166666666663,859,6.1875,4.6,7.7,0.0,0.0,0.0,61.6625,37.3,83.4,1030.6229166666667,1029.6,1031.7,87.20833333333333,57,119,2.9125,1.3,4.6
6403,297.0959999999993,109.6,210,1.91,498.0,405.0,0.813,3.073684210526316,9,163.34736842105264,250.44210526315788,23.037894736842105,159.09473684210528,584,240.25263157894736,873,4.913684210526316,3.5,6.9,0.0,0.0,0.0,59.13789473684211,33.9,83.2,1028.342105263158,1026.4,1029.6,80.2,37,113,2.349473684210526,1.2,4.4
6404,104.50399999999992,109.6,210,1.91,498.0,405.0,0.813,2.9375,9,157.91666666666666,240.125,32.50625,95.22916666666669,425,102.95833333333331,546,9.09375,7.1,10.5,0.0,0.0,0.0,66.14791666666666,44.1,80.8,1023.2666666666668,1021.2,1026.4,95.77083333333331,16,164,1.4395833333333332,0.2,2.4
6405,309.6959999999995,109.6,210,1.91,498.0,405.0,0.813,3.6041666666666665,12,161.5625,243.8125,4.272916666666666,160.60416666666666,581,241.5833333333333,859,7.435416666666666,4.1,8.3,0.0,0.0,0.0,66.54166666666667,39.8,87.3,1018.30625,1016.3,1021.1,89.20833333333333,30,196,2.3541666666666665,0.1,5.3
6406,317.300000000002,109.6,210,1.91,498.0,405.0,0.813,3.142857142857143,10,165.6530612244898,249.2653061224489,2.712244897959184,164.44897959183675,603,246.6122448979592,890,4.538775510204082,4.0,5.1,0.0,0.0,0.0,56.34081632653061,31.7,76.5,1019.1326530612243,1018.0,1020.0,48.81632653061224,37,76,4.063265306122449,2.6,6.0
6407,321.30400000000026,109.6,210,1.91,498.0,405.0,0.813,1.7083333333333333,8,171.45833333333334,256.125,2.18125,170.02083333333334,611,253.0833333333333,896,4.727083333333334,4.2,5.2,0.0,0.0,0.0,59.38541666666666,35.1,82.8,1019.9229166666668,1019.1,1020.7,59.875,38,86,4.15,2.4,6.5
6408,308.2999999999998,109.6,210,1.91,498.0,405.0,0.813,1.2708333333333333,6,167.47916666666666,244.5208333333333,3.970833333333333,166.41666666666666,595,242.3125,858,5.489583333333333,4.9,6.0,0.0,0.0,0.0,59.76666666666667,43.0,78.9,1021.55,1020.4,1022.8,46.1875,32,62,5.627083333333334,4.4,6.8
6409,317.4960000000012,109.6,210,1.91,498.0,405.0,0.813,1.1666666666666667,6,170.375,245.9375,1.6416666666666666,169.8125,611,244.7708333333333,874,4.6312500000000005,4.2,5.4,0.0,0.0,0.0,54.4125,37.4,71.6,1023.0541666666668,1022.1,1024.0,62.54166666666666,45,101,6.070833333333333,5.2,7.0
6410,324.008,109.6,210,1.91,498.0,405.0,0.813,2.4375,10,180.04166666666666,264.1041666666667,5.05625,178.95833333333334,629,261.9166666666667,910,4.585416666666666,4.0,5.3,0.0,0.0,0.0,50.42916666666667,30.5,72.6,1021.6604166666666,1020.5,1023.0,102.20833333333331,79,136,3.5625,2.0,5.4
6411,306.7040000000009,109.6,210,1.91,498.0,405.0,0.813,4.375,13,178.91666666666666,259.3541666666667,5.504166666666666,178.64583333333334,631,258.8125,904,5.647916666666667,4.0,6.4,0.0,0.0,0.0,56.37291666666667,35.7,71.7,1024.1541666666667,1023.2,1025.3,138.39583333333334,68,183,2.4,1.1,4.3
6412,308.3960000000002,109.6,210,1.91,498.0,405.0,0.813,6.625,16,183.7083333333333,265.6875,3.8625,183.25,645,264.5416666666667,922,5.577083333333333,4.9,6.5,0.0,0.0,0.0,52.27291666666667,26.1,74.7,1023.6229166666668,1020.5,1026.2,110.89583333333331,65,163,2.7375000000000003,0.9,5.7
6413,248.5039999999992,109.6,210,1.91,498.0,405.0,0.813,7.0625,16,178.60416666666666,252.6875,29.804166666666664,161.58333333333334,631,217.6875,891,8.260416666666666,5.4,14.0,0.0,0.0,0.0,53.32291666666666,28.4,73.1,1018.0875,1015.7,1020.4,128.79166666666666,98,173,2.5416666666666665,1.0,4.1
6414,164.3879999999999,109.6,210,1.91,498.0,405.0,0.813,9.0,15,168.66666666666666,231.79166666666663,38.91875,128.22916666666666,464,153.10416666666666,628,15.325,13.6,17.2,0.0,0.0,0.0,61.675,42.0,78.5,1018.9083333333332,1017.0,1020.9,104.70833333333331,19,210,3.060416666666667,0.4,6.3
6415,141.90400000000085,109.6,210,1.91,498.0,405.0,0.813,9.166666666666666,16,178.39583333333334,249.1458333333333,44.1,123.6875,549,144.33333333333334,723,15.34375,14.0,16.5,0.0499999999999999,0.0,0.6,60.54583333333333,40.1,82.0,1016.2875,1014.3,1019.2,124.41666666666669,5,344,3.0395833333333333,0.4,7.0
6416,287.9,109.6,210,1.91,498.0,405.0,0.813,9.6875,14,187.3333333333333,262.7083333333333,44.10833333333333,174.9375,624,238.9583333333333,873,11.252083333333331,7.5,18.5,0.0458333333333333,0.0,0.3,66.93958333333333,41.2,85.6,1027.5895833333334,1019.9,1029.8,175.125,58,278,4.079166666666667,0.7,6.5
6417,27.59600000000012,109.6,210,1.91,498.0,405.0,0.813,8.3125,11,165.1875,218.7708333333333,71.53333333333333,57.5,332,55.708333333333336,334,21.31875,9.2,26.8,0.4895833333333333,0.0,1.8,85.36458333333333,74.0,96.3,1025.5479166666669,1022.3,1029.2,173.95833333333334,6,354,3.21875,1.7,4.5
6418,40.40400000000008,109.6,210,1.91,498.0,405.0,0.813,9.583333333333334,13,108.5625,116.5625,67.32083333333334,43.10416666666666,174,41.583333333333336,168,20.9875,19.7,22.7,0.00625,0.0,0.1,88.325,72.0,99.3,1023.4625,1021.2,1025.5,89.04166666666667,38,141,2.766666666666667,1.2,5.3
6419,39.49600000000006,109.6,210,1.91,498.0,405.0,0.813,9.145833333333334,12,125.95833333333331,143.29166666666666,78.75208333333333,43.22916666666666,266,41.6875,257,23.77916666666667,20.1,26.0,0.2145833333333333,0.0,1.1,84.41458333333334,77.4,92.5,1027.93125,1022.5,1034.3,126.77083333333331,7,358,4.760416666666667,1.9,7.7
6420,146.51199999999994,109.6,210,1.91,498.0,405.0,0.813,9.104166666666666,13,173.83333333333334,224.7708333333333,56.64375,111.60416666666669,454,112.5625,498,12.522916666666667,7.4,19.5,0.00625,0.0,0.1,68.92708333333333,52.4,85.3,1036.9104166666666,1034.5,1038.2,42.25,25,61,8.620833333333334,7.1,10.1
6421,299.89599999999785,109.6,210,1.91,498.0,405.0,0.813,8.333333333333334,13,198.60416666666663,267.5625,9.791666666666666,198.1458333333333,674,266.7291666666667,916,8.1,6.7,11.6,0.0,0.0,0.0,56.89791666666667,36.4,75.8,1034.1958333333334,1029.0,1038.0,54.208333333333336,45,62,7.58125,4.3,9.2
6422,238.8959999999998,109.6,210,1.91,498.0,405.0,0.813,9.25,17,190.3125,250.79166666666663,24.15,167.47916666666666,658,217.1458333333333,883,11.9,10.8,14.4,0.0041666666666666,0.0,0.1,58.77291666666667,37.8,73.4,1028.48125,1026.8,1030.5,130.8125,27,197,3.6770833333333335,0.8,5.1
6423,248.70400000000032,109.6,210,1.91,498.0,405.0,0.813,10.145833333333334,17,184.85416666666663,237.4375,13.925,175.0625,641,219.2083333333333,842,11.627083333333331,6.6,13.8,0.0,0.0,0.0,59.34583333333333,38.2,85.3,1031.5770833333331,1030.3,1033.4,123.1875,34,247,3.00625,0.2,5.7
6424,296.29599999999874,109.6,210,1.91,498.0,405.0,0.813,9.145833333333334,17,209.1875,277.9166666666667,1.4666666666666668,209.0,702,277.7083333333333,945,6.889583333333333,5.7,9.0,0.0,0.0,0.0,54.72291666666666,27.2,80.5,1031.4958333333334,1030.2,1032.8,94.0625,11,360,1.75,0.2,3.9
6425,288.1000000000014,109.6,210,1.91,498.0,405.0,0.813,9.6875,19,208.7708333333333,275.3125,5.264583333333333,208.6458333333333,694,275.1666666666667,927,8.510416666666666,7.1,9.6,0.0,0.0,0.0,55.87083333333334,26.8,83.7,1030.6104166666669,1029.1,1032.4,125.33333333333331,5,359,2.44375,0.7,4.5
6426,287.60000000000235,109.6,210,1.91,498.0,405.0,0.813,10.395833333333334,19,212.79166666666663,278.8541666666667,8.179166666666667,212.6875,705,278.7291666666667,938,7.572916666666667,6.8,9.5,0.0,0.0,0.0,52.208333333333336,23.7,78.2,1028.4708333333333,1026.8,1029.9,31.95833333333333,18,53,2.766666666666667,0.9,5.1
6427,281.4960000000015,109.6,210,1.91,498.0,405.0,0.813,11.104166666666666,19,211.8333333333333,274.75,1.625,211.8125,703,274.7291666666667,927,8.610416666666667,7.6,9.4,0.0,0.0,0.0,52.44166666666666,29.1,81.4,1027.3375,1026.0,1028.6,34.354166666666664,21,60,4.04375,2.2,6.8
6428,286.70799999999906,109.6,210,1.91,498.0,405.0,0.813,11.9375,19,215.16666666666663,277.125,1.1020833333333335,214.9375,708,276.7708333333333,927,7.497916666666666,6.5,8.4,0.0,0.0,0.0,45.15625,27.9,66.0,1028.2270833333334,1027.1,1029.3,42.083333333333336,32,55,5.827083333333333,4.0,7.4
6429,289.9920000000002,109.6,210,1.91,498.0,405.0,0.813,11.833333333333334,21,223.29166666666663,289.2083333333333,0.7937500000000001,223.25,727,289.2083333333333,959,7.689583333333334,6.2,10.0,0.0,0.0,0.0,51.150000000000006,24.8,74.3,1028.125,1026.6,1029.5,49.29166666666666,27,96,3.641666666666667,1.6,5.6
6430,269.203999999999,109.6,210,1.91,498.0,405.0,0.813,12.395833333333334,21,212.7708333333333,269.375,16.693749999999998,209.4375,704,263.4166666666667,914,10.160416666666666,8.5,11.9,0.0,0.0,0.0,53.525,26.8,79.9,1022.4875,1016.6,1027.1,199.1875,119,237,2.458333333333333,1.4,3.7
6431,135.29999999999978,109.6,210,1.91,498.0,405.0,0.813,12.416666666666666,18,182.7083333333333,217.66666666666663,57.32291666666666,123.16666666666669,481,124.22916666666669,550,15.410416666666668,10.6,19.1,0.03125,0.0,0.2,51.8125,31.8,69.3,1010.8541666666666,1006.2,1016.3,197.5625,99,267,2.2645833333333334,0.6,4.4
6432,51.79600000000001,109.6,210,1.91,498.0,405.0,0.813,10.041666666666666,12,189.47916666666663,228.0,75.98333333333333,52.020833333333336,304,50.1875,293,19.25625,18.2,20.9,0.4854166666666666,0.1,2.1,85.29166666666667,70.5,94.8,1002.4583333333334,999.6,1006.3,154.1875,2,350,3.0854166666666667,0.6,5.5
6433,24.016,109.6,210,1.91,498.0,405.0,0.813,7.333333333333333,9,191.79166666666663,229.75,65.19375000000001,48.083333333333336,177,46.375,171,17.445833333333333,12.6,18.7,0.5437500000000001,0.0,1.5,93.06666666666666,89.0,96.6,997.25,995.8,999.5,160.14583333333334,0,360,3.083333333333333,1.0,5.8
6434,16.288000000000032,109.6,210,1.91,498.0,405.0,0.813,2.8541666666666665,5,211.3958333333333,258.8541666666667,76.03750000000001,49.1875,181,47.458333333333336,175,12.054166666666667,10.6,13.1,0.2208333333333333,0.0,0.5,87.49374999999999,84.3,92.9,1002.3020833333334,998.8,1006.8,207.29166666666663,2,357,5.55,4.8,6.4
6435,51.09600000000002,109.6,210,1.91,498.0,405.0,0.813,1.0625,2,226.2083333333333,280.5208333333333,58.94375,86.60416666666667,334,83.58333333333333,322,10.2625,9.5,11.0,0.1770833333333333,0.0,0.3,84.32083333333334,76.5,93.0,1012.36875,1006.6,1019.1,22.08333333333333,13,29,7.016666666666667,4.5,9.2
6436,104.10400000000008,109.6,210,1.91,498.0,405.0,0.813,2.1875,5,236.54166666666663,294.25,32.333333333333336,123.125,536,126.8125,642,8.106250000000001,5.4,9.9,0.0166666666666666,0.0,0.1,69.81875000000001,51.5,88.1,1021.41875,1019.1,1023.0,37.97916666666666,13,182,3.779166666666667,0.6,5.4
6437,232.89200000000088,109.6,210,1.91,498.0,405.0,0.813,3.8125,9,244.75,305.0625,21.7875,221.16666666666663,767,269.2083333333333,983,10.495833333333334,5.6,19.3,0.0229166666666666,0.0,0.5,62.8375,43.2,95.4,1018.4645833333334,1014.8,1022.9,223.0625,195,237,5.683333333333334,1.4,8.5
6438,17.812000000000012,109.6,210,1.91,498.0,405.0,0.813,7.4375,10,237.0208333333333,293.2083333333333,58.1375,50.270833333333336,176,48.54166666666666,170,20.83125,19.5,21.9,0.3020833333333333,0.0,0.8,78.0125,64.9,82.7,1013.2604166666666,1011.8,1014.8,216.97916666666663,201,232,7.370833333333334,6.0,8.6
6439,126.70399999999994,109.6,210,1.91,498.0,405.0,0.813,11.5625,14,241.66666666666663,297.75,46.03958333333333,155.85416666666666,748,168.72916666666666,948,18.475,15.5,20.7,0.0583333333333333,0.0,0.4,74.01666666666667,59.8,84.8,1007.8208333333332,1004.2,1011.7,226.60416666666663,210,264,6.245833333333334,3.8,8.6
6440,28.08399999999995,109.6,210,1.91,498.0,405.0,0.813,11.020833333333334,13,237.625,289.7916666666667,60.59166666666667,63.645833333333336,293,61.458333333333336,282,19.23333333333333,12.9,24.5,0.4145833333333333,0.0,3.4,77.08541666666666,71.1,82.8,999.4229166666668,995.1,1004.3,226.35416666666663,204,271,11.925,8.7,15.4
6441,28.81199999999997,109.6,210,1.91,498.0,405.0,0.813,8.854166666666666,12,241.66666666666663,294.25,73.53541666666666,55.5,233,53.5,226,21.054166666666667,13.3,25.8,1.3,0.0,4.7,80.50208333333333,64.6,99.1,1000.0395833333332,994.4,1005.2,242.75,184,345,7.579166666666667,2.1,15.1
6442,185.6919999999998,109.6,210,1.91,498.0,405.0,0.813,4.9375,9,260.3541666666667,317.125,35.43541666666667,178.45833333333334,764,192.4375,960,8.970833333333333,6.7,15.5,0.15625,0.0,2.1,76.03541666666666,53.1,98.8,1014.5458333333332,1003.8,1020.2,280.125,256,331,4.7562500000000005,3.5,6.4
6443,169.2039999999992,109.6,210,1.91,498.0,405.0,0.813,5.9375,11,257.9791666666667,311.7291666666667,20.0,189.60416666666663,758,211.7708333333333,938,9.61875,9.0,10.2,0.0291666666666666,0.0,0.2,70.63333333333334,44.6,93.1,1021.9625,1020.5,1023.5,200.6875,81,274,3.047916666666667,0.4,4.6
6444,258.8119999999996,109.6,210,1.91,498.0,405.0,0.813,9.895833333333334,18,260.4583333333333,313.2708333333333,25.391666666666666,259.6666666666667,796,312.8333333333333,994,11.416666666666666,9.9,14.5,0.0,0.0,0.0,58.51875,30.5,84.6,1016.90625,1013.8,1021.2,116.6875,84,149,2.8791666666666664,1.7,5.2
6445,214.6839999999984,109.6,210,1.91,498.0,405.0,0.813,14.9375,23,254.8125,304.7291666666667,32.9625,229.25,773,270.5416666666667,956,16.925,14.4,21.8,0.0041666666666666,0.0,0.1,57.96041666666667,36.0,77.6,1013.0354166666666,1011.5,1014.3,157.29166666666666,29,356,2.23125,0.2,4.3
