production,p_per_m2,panel_area,facade_area,total_panel_area,exploitation_ratio,cloud_opacity_mean,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,dni_mean,dni_std,dni_q3,dni_max,ghi_std,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_std,relative_humidity_min
25.6,143.0,1.72,251.0,111.8,0.445,3.1625,0.0,0.0,0.075,131.70833333333334,232.79366796365323,165.5,730,95.25009772709568,106.89583333333331,185.07471057091465,143.75,581,5.325675464101821,77.7
0.3,143.0,1.72,251.0,111.8,0.445,20.53333333333333,0.0,0.0,59.075,4.083333333333333,21.35897173926838,0.0,142,28.58578603293195,19.166666666666668,28.794453760679104,44.75,74,3.684027244414552,86.2
1.2,143.0,1.72,251.0,111.8,0.445,19.7125,0.0,0.0,42.35,2.0,8.676208604262627,0.0,50,40.512797864133525,24.625,39.28489775332706,45.5,144,3.43675314259267,83.9
5.6,143.0,1.72,251.0,111.8,0.445,63.80416666666667,55.175,70.7,83.125,11.979166666666666,51.660713738503766,0.0,326,47.67048074062768,30.729166666666668,62.007116812999726,36.25,279,3.1831755187200623,78.6
21.5,143.0,1.72,251.0,111.8,0.445,41.66041666666667,17.3,53.650000000000006,63.35,66.04166666666667,145.99197855162603,8.25,576,78.27709238014249,71.75,129.70498440200134,102.25,465,9.48890145836307,67.1
3.5,143.0,1.72,251.0,111.8,0.445,25.32708333333333,0.0,15.95,51.2,17.854166666666668,66.24101370875238,0.0,398,54.15369184483669,37.520833333333336,63.11050409361627,60.75,215,6.060364195689648,76.9
20.2,143.0,1.72,251.0,111.8,0.445,8.8375,0.0,0.0,0.0,93.04166666666669,218.61215616405013,0.0,756,79.53691323766523,77.91666666666667,152.19651816596846,79.75,549,6.998692570404518,74.5
4.6,143.0,1.72,251.0,111.8,0.445,20.93125,0.0,0.0,51.35,13.875,49.92872579562258,0.0,236,52.55469541951793,34.375,58.65319094909192,43.0,199,3.1963181112156387,81.4
1.7,143.0,1.72,251.0,111.8,0.445,60.25625,38.575,65.8,90.25,0.1458333333333333,1.0103629710818451,0.0,7,38.62253687434228,21.0,37.4376076704309,21.25,136,3.744356865114935,79.5
3.8,143.0,1.72,251.0,111.8,0.445,72.51458333333333,60.6,77.8,91.475,2.6041666666666665,10.46522017605618,0.0,66,55.26313585381454,32.354166666666664,55.95191308627601,41.25,175,13.731612947827232,54.0
2.7,143.0,1.72,251.0,111.8,0.445,45.72083333333333,9.225,54.35,73.75,7.541666666666667,40.22593549595611,0.0,271,38.624344425109705,25.83333333333333,45.6486737862089,51.75,211,5.839702703012748,64.7
18.4,143.0,1.72,251.0,111.8,0.445,19.875,0.0,7.85,37.65,42.583333333333336,118.47611004958875,0.5,647,81.78101435241948,61.895833333333336,124.31860913802964,68.25,566,9.685797665574045,66.3
16.2,143.0,1.72,251.0,111.8,0.445,27.160416666666663,0.0,25.5,51.75,80.875,196.38028945163103,0.25,753,96.27903448970343,84.16666666666667,170.9402450445375,48.75,595,6.784446843452395,73.7
14.5,143.0,1.72,251.0,111.8,0.445,48.56666666666666,39.8,55.7,67.97500000000001,48.79166666666666,155.6684909608049,0.0,643,64.46726243243087,54.66666666666666,110.2483334815588,79.25,452,4.7072332864184565,72.5
5.3,143.0,1.72,251.0,111.8,0.445,58.11875,48.900000000000006,58.65,76.17500000000001,4.208333333333333,17.142653452015136,0.0,100,52.460517913153616,32.604166666666664,54.52258543663383,60.5,190,7.859677765307437,50.4
44.3,143.0,1.72,251.0,111.8,0.445,19.09583333333333,0.0,0.05,48.775,180.3125,274.0584000700146,429.75,736,107.40490598565428,131.08333333333334,203.82166102636413,296.0,603,6.952551638843128,47.0
41.7,143.0,1.72,251.0,111.8,0.445,9.15625,0.0,0.0,1.45,174.125,282.99226551343327,339.5,721,113.68189840437526,132.04166666666666,218.69963452608687,181.5,601,11.40503108468159,56.0
1.9,143.0,1.72,251.0,111.8,0.445,47.175,0.0,58.3,77.92500000000001,3.458333333333333,18.007041569877345,0.0,117,35.609280157472064,22.291666666666668,35.25286065551508,45.75,136,5.774176739698615,74.7
9.0,143.0,1.72,251.0,111.8,0.445,19.44375,0.0,0.0,43.55,6.3125,21.074494264646976,0.0,124,50.18695102505719,32.020833333333336,53.19913996398628,50.0,196,5.880110950248654,72.7
6.3,143.0,1.72,251.0,111.8,0.445,21.65625,0.0,0.0,48.875,0.3958333333333333,2.1999959703380245,0.0,15,56.39708508135646,33.854166666666664,54.45708424826558,59.0,166,5.074634022369781,81.1
49.7,143.0,1.72,251.0,111.8,0.445,0.1604166666666666,0.0,0.0,0.0,204.66666666666663,305.3102595883884,518.25,773,122.66304643613294,149.04166666666666,233.67225259154256,310.0,640,12.81860281053222,58.2
44.4,143.0,1.72,251.0,111.8,0.445,0.0729166666666666,0.0,0.0,0.0,228.97916666666663,333.69233438127213,602.75,814,127.80961399315002,159.54166666666666,246.21137418921532,336.75,662,7.251176231315074,73.6
0.8,143.0,1.72,251.0,111.8,0.445,23.450000000000003,0.0,0.0,69.825,2.3125,13.20083209820905,0.0,91,30.16961507475468,20.291666666666668,29.37429643038522,45.75,83,5.032278346297024,80.0
3.1,143.0,1.72,251.0,111.8,0.445,20.729166666666668,0.0,0.0,59.475,3.1666666666666665,16.797078435597996,0.0,115,47.158383354048254,29.729166666666668,45.59383104190759,56.25,134,4.044162240433779,81.8
28.9,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,113.85416666666669,186.4225342035272,219.25,524,110.83797516008968,111.8125,184.12930889355184,173.25,532,5.90275659848794,74.9
13.4,143.0,1.72,251.0,111.8,0.445,18.060416666666665,0.0,0.9,36.35,37.958333333333336,109.11402553006596,0.0,421,92.95957330745202,68.0,133.15196884954665,68.5,472,6.629462233359965,77.7
17.7,143.0,1.72,251.0,111.8,0.445,13.18125,0.0,1.7,22.775,81.45833333333333,180.4753720846089,0.0,621,103.1051931333424,90.625,164.7922773701822,99.0,561,5.8587753180123165,76.4
1.4,143.0,1.72,251.0,111.8,0.445,76.00625000000001,62.85,75.35,93.55,0.0,0.0,0.0,0,45.61925665784335,25.791666666666668,43.9520814182094,41.5,162,5.344948151729893,74.3
4.7,143.0,1.72,251.0,111.8,0.445,67.71458333333334,48.05,79.0,93.65,51.72916666666666,141.57694541001794,0.0,623,87.2878557962306,64.75,136.5186449739812,43.5,572,6.655023964767613,65.8
1.2,143.0,1.72,251.0,111.8,0.445,60.51458333333333,53.2,67.35,73.875,42.79166666666666,122.5196394735864,0.0,481,68.55270530223676,53.72916666666666,102.42002372029236,70.5,376,1.9861477290016525,78.9
2.3,143.0,1.72,251.0,111.8,0.445,44.1875,17.525000000000002,34.5,73.475,76.72916666666667,174.0247890856703,20.25,696,103.71906101108551,89.16666666666667,155.97767616230507,79.75,533,11.290108761702148,60.7
0.5,143.0,1.72,251.0,111.8,0.445,44.8125,0.0,62.05,71.45,1.5625,8.67352599531986,0.0,58,48.34082235939909,31.39583333333333,46.77730836649523,58.75,150,3.002690873578141,79.7
0.4,143.0,1.72,251.0,111.8,0.445,41.9,9.575,50.6,63.875,0.875,6.062177826491071,0.0,42,33.24665370032755,20.89583333333333,32.76819915537814,43.25,113,2.87818894987902,76.9
0.1,143.0,1.72,251.0,111.8,0.445,84.53958333333334,77.65,86.65,94.8,0.0,0.0,0.0,0,34.25351356414933,21.625,33.05676935213119,46.25,97,5.751259112835963,66.4
1.7,143.0,1.72,251.0,111.8,0.445,58.41875,45.025,55.5,78.325,53.1875,141.21036913436572,0.25,650,101.44928509757231,77.39583333333333,149.64919824529966,83.5,613,6.165092404960542,64.0
3.1,143.0,1.72,251.0,111.8,0.445,6.74375,0.0,0.0,0.925,248.3333333333333,342.62871992334806,603.25,858,154.21022194780568,182.16666666666663,268.03305078302697,410.25,731,13.70635562055658,47.0
3.1,143.0,1.72,251.0,111.8,0.445,14.689583333333331,0.0,0.0,38.175,277.375,382.5343052339895,718.75,899,162.36941834651128,194.2083333333333,285.7919164419213,431.0,761,14.71167336958422,46.0
4.4,143.0,1.72,251.0,111.8,0.445,8.554166666666667,0.0,0.0,4.55,120.27083333333331,257.53353341522984,13.0,837,125.2674992376244,117.89583333333331,196.3090528671275,190.0,683,11.499655984678734,56.2
3.9,143.0,1.72,251.0,111.8,0.445,15.35,0.0,2.65,37.575,181.3125,275.09164092035826,423.0,738,148.3417187246541,157.79166666666666,242.83686480392845,307.0,693,7.373630417366665,60.9
2.8,143.0,1.72,251.0,111.8,0.445,39.13125,1.275,43.35,65.95,115.66666666666669,245.4091098669195,0.0,779,131.65307239723347,117.54166666666669,211.1211166286424,139.0,707,16.96026175279745,41.5
3.4,143.0,1.72,251.0,111.8,0.445,52.22916666666666,18.05,68.0,80.42500000000001,120.25,227.9603828962672,103.25,732,143.4676675464046,131.72916666666666,221.5986154407293,209.5,698,9.478878863217217,46.6
2.8,143.0,1.72,251.0,111.8,0.445,36.89791666666667,19.925,44.0,49.125,94.02083333333331,201.5762871885917,7.25,633,128.899157901832,108.91666666666669,195.0945033777912,134.25,668,5.361876193279428,58.9
3.2,143.0,1.72,251.0,111.8,0.445,43.50208333333333,15.325,41.6,69.325,64.0,137.58571796241802,11.0,528,121.72058275393462,100.22916666666669,161.2261843977615,166.0,513,3.766410311052912,69.0
0.5,143.0,1.72,251.0,111.8,0.445,50.19791666666666,42.175,62.85,71.25,0.0208333333333333,0.1443375672974064,0.0,1,50.68565340402457,33.479166666666664,48.87021003717924,77.0,142,9.350998116786345,58.2
1.5,143.0,1.72,251.0,111.8,0.445,31.2375,0.0,31.5,56.75,5.416666666666667,20.885537430453283,0.0,105,78.66041566701641,50.395833333333336,77.65135928810764,97.75,283,6.43998445826503,68.8
7.1,143.0,1.72,251.0,111.8,0.445,21.597916666666663,0.0,12.1,48.425,250.9583333333333,344.9321831794009,586.25,870,174.29004418940886,194.60416666666663,282.70868696309486,383.75,770,14.076047099607,58.5
3.0,143.0,1.72,251.0,111.8,0.445,50.97083333333333,33.425,58.1,66.6,73.08333333333333,171.25666110149177,0.0,647,121.36773548316728,94.0,169.63828853230692,81.25,594,9.025395366676335,35.1
0.1,143.0,1.72,251.0,111.8,0.445,67.31041666666667,63.275,76.85,80.625,0.0,0.0,0.0,0,38.66394012458439,25.791666666666668,37.378431790546905,65.25,100,11.181015246852796,48.7
2.6,143.0,1.72,251.0,111.8,0.445,31.041666666666668,0.0,43.5,49.0,21.5625,55.79365717401096,2.25,263,105.89505166949544,75.97916666666667,117.18697363947986,143.5,437,8.701402022842087,55.2
5.3,143.0,1.72,251.0,111.8,0.445,52.5375,26.15,50.05,77.0,121.5625,243.79315493593543,39.5,874,161.19227758987068,141.27083333333334,239.86598559633103,176.5,801,7.65442873474691,60.4
3.7,143.0,1.72,251.0,111.8,0.445,52.4875,39.625,56.3,76.0,73.8125,203.9732623539643,2.5,783,113.82722224855836,95.77083333333331,155.98421081898863,153.0,580,7.792328640290895,57.3
6.8,143.0,1.72,251.0,111.8,0.445,23.48958333333333,3.05,12.6,45.55,166.16666666666666,268.1780397290348,291.25,819,166.18819839938706,164.70833333333334,245.4823266449857,327.25,777,11.964477379795213,44.6
7.1,143.0,1.72,251.0,111.8,0.445,26.03125,0.0,1.2999999999999998,53.525,220.3958333333333,351.10480581034574,532.0,893,186.37173540766648,187.91666666666663,290.1625247686921,314.0,813,18.19122603859437,36.8
0.6,143.0,1.72,251.0,111.8,0.445,81.36458333333333,75.80000000000001,85.8,89.925,0.0,0.0,0.0,0,49.9657285028718,34.0,48.15577559757765,75.0,152,7.755381339193603,60.9
5.7,143.0,1.72,251.0,111.8,0.445,39.28958333333333,0.0,17.75,85.95,141.04166666666666,258.60221308010705,130.5,804,160.33506582570556,142.52083333333334,231.98257359197177,186.25,775,9.99361476108159,66.5
0.6,143.0,1.72,251.0,111.8,0.445,51.24375,41.725,59.650000000000006,71.475,8.208333333333334,31.486544463778547,0.0,154,69.859534853369,48.0625,72.66606988661184,85.5,284,6.678481109434848,66.4
3.0,143.0,1.72,251.0,111.8,0.445,50.98541666666667,41.375,57.400000000000006,66.14999999999999,26.375,93.82818725417351,0.0,527,94.02251880562017,65.6875,111.869634662738,85.0,498,3.8671643495438586,72.6
0.3,143.0,1.72,251.0,111.8,0.445,63.63958333333333,50.575,62.35,78.65,0.0,0.0,0.0,0,46.142067850627534,34.208333333333336,44.58888246767698,80.0,140,5.67088456394491,74.0
8.3,143.0,1.72,251.0,111.8,0.445,30.70208333333333,0.0,14.55,61.425,246.6875,339.7709589139081,590.25,874,202.91548742139173,213.66666666666663,301.2145155817745,447.25,808,15.66268547574319,42.0
2.2,143.0,1.72,251.0,111.8,0.445,68.68958333333333,52.025,71.44999999999999,84.775,6.145833333333333,33.06665710435117,0.0,225,95.45522696327288,59.97916666666666,99.35654463090444,73.25,414,12.583144578453732,50.1
4.8,143.0,1.72,251.0,111.8,0.445,59.31578947368421,47.45,72.4,78.85,129.32631578947368,276.0929323232223,0.0,889,173.7034407556372,150.4,248.1034616033691,201.0,811,11.59807297582316,43.3
0.5,143.0,1.72,251.0,111.8,0.445,59.00833333333333,40.875,69.85,78.85,1.0625,6.25562904405641,0.0,43,52.853969626350285,39.91666666666666,51.14307416540112,79.25,154,7.609490842178141,68.4
3.4,143.0,1.72,251.0,111.8,0.445,55.91020408163265,31.7,57.5,93.1,51.38775510204081,139.85287154818135,0.0,632,109.83758108082624,91.87755102040816,127.0920979468992,191.0,485,10.271501837608753,60.4
3.6,143.0,1.72,251.0,111.8,0.445,34.458333333333336,10.9,34.3,59.35,58.35416666666666,144.91868440146868,0.0,731,136.79782022028448,108.66666666666669,167.10467267914945,165.5,603,12.527739433718644,56.1
0.2,143.0,1.72,251.0,111.8,0.445,74.11666666666666,66.22500000000001,75.35,79.85,0.0,0.0,0.0,0,52.64796777310875,38.3125,50.74347510722384,73.25,182,5.39767483431721,75.2
0.1,143.0,1.72,251.0,111.8,0.445,72.55833333333334,65.55,75.75,82.125,0.0,0.0,0.0,0,50.23032058809677,36.458333333333336,48.43989841922926,77.75,145,3.875006291461371,76.4
2.4,143.0,1.72,251.0,111.8,0.445,41.62291666666667,0.0,50.85,68.875,27.33333333333333,104.1423602847264,0.0,624,81.15399947757147,66.41666666666667,87.17086018417064,137.25,319,8.532114707560986,60.1
6.2,143.0,1.72,251.0,111.8,0.445,38.26458333333333,9.9,37.900000000000006,58.825,143.41666666666666,271.32447665333416,115.25,863,200.9981729125526,179.60416666666666,273.1064588299038,359.75,859,8.926095051720004,51.7
6.2,143.0,1.72,251.0,111.8,0.445,38.82708333333333,0.975,29.700000000000003,81.9,130.77083333333334,221.6819880190015,171.25,771,161.92331250071953,148.45833333333334,207.83810785804943,295.75,729,9.140533994364212,63.4
0.2,143.0,1.72,251.0,111.8,0.445,73.03125,68.4,78.5,86.4,0.0,0.0,0.0,0,47.47921811153032,35.6875,45.81561391843838,81.0,138,2.553415179326337,80.5
4.2,143.0,1.72,251.0,111.8,0.445,39.74583333333333,0.0,45.55,69.47500000000001,44.41666666666666,112.10269481327003,16.0,537,124.325740004472,98.45833333333331,142.12894330439067,166.25,503,8.905363104403788,60.0
1.9,143.0,1.72,251.0,111.8,0.445,54.29791666666667,35.45,62.4,79.1,11.270833333333334,38.85200484070087,0.0,202,64.52353671940295,51.16666666666666,64.91248882667924,108.25,237,5.521638607134788,69.0
8.8,143.0,1.72,251.0,111.8,0.445,13.764583333333334,0.0,0.95,29.15,252.79166666666663,321.92261250138404,502.0,885,220.1990627053441,224.91666666666663,295.8922915977203,444.0,848,12.676891461539755,43.1
4.5,143.0,1.72,251.0,111.8,0.445,34.975,6.8,40.65,55.625,67.91666666666667,175.02350399404818,0.5,767,176.00039163197889,133.91666666666666,220.3436226822496,167.25,844,15.585911532466508,51.4
9.3,143.0,1.72,251.0,111.8,0.445,5.3812500000000005,0.0,0.0,0.45,323.5625,386.0160897456908,768.5,888,250.88708484888505,263.6458333333333,346.82072685757146,575.0,910,18.091673567756786,41.1
7.7,143.0,1.72,251.0,111.8,0.445,18.820833333333333,0.0,0.0,42.725,240.875,357.3996883519102,662.0,856,239.2459193572129,226.125,328.05731368745586,425.25,890,15.70238270757134,38.8
6.1,143.0,1.72,251.0,111.8,0.445,29.2625,0.0,17.05,58.575,141.375,235.7841263853849,268.75,763,209.33488792224395,179.375,267.72466207066367,318.75,851,9.866022492509078,57.1
9.5,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,304.5625,353.77309149503924,699.0,828,249.4778154622199,258.4375,337.70186437466947,556.0,888,17.576838402481556,48.5
9.8,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,310.3541666666667,358.76617701436624,716.25,837,253.5958550780473,262.5625,341.8056500317352,565.75,897,15.505398282099192,44.8
9.5,143.0,1.72,251.0,111.8,0.445,8.73125,0.0,0.0,0.375,231.8333333333333,287.9219998787595,552.5,685,239.8600618918876,236.6458333333333,313.90217269847415,502.25,828,17.179530615331743,43.9
0.3,143.0,1.72,251.0,111.8,0.445,70.58333333333333,57.575,70.6,81.97500000000001,0.0,0.0,0.0,0,49.71243101953817,34.5,48.03101834652535,64.0,161,4.340673849540546,78.1
10.2,143.0,1.72,251.0,111.8,0.445,13.829166666666666,0.0,0.0,30.0,342.4375,418.6485809226047,823.5,969,278.0415288321497,283.625,373.5668002584265,634.75,979,15.442156998488192,37.5
10.5,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,380.5833333333333,416.0355873348794,850.5,942,284.4539624220212,299.0416666666667,379.5415464227768,645.25,990,11.651709573831129,24.0
10.5,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,388.0208333333333,423.0678477644653,868.75,957,286.6444872254437,301.2083333333333,381.40049639779215,644.75,994,9.640406753653426,25.8
10.4,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,383.2916666666667,418.4027357591967,857.0,958,285.62687605107305,298.9583333333333,378.2968528355056,640.25,988,9.70609865310619,27.2
8.9,143.0,1.72,251.0,111.8,0.445,4.6875,0.0,0.0,0.05,221.3125,299.0502097065506,436.0,802,244.5762283453386,233.22916666666663,309.41738247553934,393.0,906,7.916156105223639,40.0
10.1,143.0,1.72,251.0,111.8,0.445,4.391666666666667,0.0,0.0,0.0,260.6666666666667,314.5324347062946,596.25,770,264.1209619387696,260.5208333333333,339.4958082393018,550.75,897,13.775139494215892,38.7
10.3,143.0,1.72,251.0,111.8,0.445,0.575,0.0,0.0,0.0,258.6666666666667,310.2382292130488,598.25,769,263.6916181897826,259.9166666666667,335.91474560080974,567.75,883,18.284982017379363,35.7
1.3,143.0,1.72,251.0,111.8,0.445,42.97916666666666,18.7,52.6,63.85,0.0,0.0,0.0,0,77.62916198684707,62.29166666666666,74.87349851677725,128.75,230,6.758721381763868,50.9
10.7,143.0,1.72,251.0,111.8,0.445,2.3875,0.0,0.0,0.0,368.9583333333333,427.9853824474061,868.75,969,297.7748655736005,304.2291666666667,386.5114151287421,660.75,1005,13.589085987612382,34.4
10.6,143.0,1.72,251.0,111.8,0.445,0.0020833333333333,0.0,0.0,0.0,371.0625,397.41892823729046,810.25,915,292.23230991968177,300.625,376.17648783516495,640.0,981,14.660824765388153,33.8
10.6,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,404.1875,424.2963966154451,871.75,961,299.2475426053139,310.125,385.27274809611424,661.25,1002,15.857030652025948,27.2
10.5,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,393.3958333333333,412.7527589032804,848.25,938,297.92370075512827,307.5,381.4464073787138,652.75,993,18.345764483064887,27.6
6.6,143.0,1.72,251.0,111.8,0.445,16.58125,0.0,0.25,26.575,101.14583333333331,209.0928725326897,70.25,863,209.3416468088767,167.33333333333334,248.9717862622388,229.75,944,12.71698043216457,46.5
10.6,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,387.5833333333333,405.58011163067965,837.25,924,298.8413433461103,306.6458333333333,379.3432448707608,651.75,988,19.217448184301468,31.7
10.5,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,396.2083333333333,410.8775226907433,845.75,930,304.1211607366403,312.0833333333333,384.6789118839594,661.5,999,17.2821546083757,25.4
10.3,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,364.9166666666667,386.23578033914,782.5,900,299.58671813749885,303.9791666666667,376.2446289760604,641.0,981,17.72729143727625,25.7
10.5,143.0,1.72,251.0,111.8,0.445,0.3979166666666667,0.0,0.0,0.0,362.4166666666667,387.1828329088091,783.75,889,300.28578512514866,304.25,375.53828033903545,640.5,979,19.836626946560788,26.6
10.4,143.0,1.72,251.0,111.8,0.445,0.2375,0.0,0.0,0.0,365.1875,383.9004556397732,778.0,887,300.42473405718994,304.4583333333333,374.2522734525432,639.75,975,18.29797868443861,27.0
10.6,143.0,1.72,251.0,111.8,0.445,0.4479166666666666,0.0,0.0,0.0,331.125,358.9136460475541,722.75,856,297.0334166732211,297.3958333333333,366.6415572076237,631.25,965,19.01928286154281,25.3
10.6,143.0,1.72,251.0,111.8,0.445,0.4624999999999999,0.0,0.0,0.0,317.5208333333333,343.2090727848609,692.0,796,297.1310685491558,295.7291666666667,364.132062761858,619.75,951,17.65768058128355,29.2
10.7,143.0,1.72,251.0,111.8,0.445,1.1416666666666668,0.0,0.0,0.0,349.2708333333333,380.2659617746468,769.0,871,304.50957839341163,305.2291666666667,374.7859099274436,642.25,975,17.224363723335582,29.3
7.4,143.0,1.72,251.0,111.8,0.445,16.958333333333332,0.0,0.0,29.450000000000003,168.08333333333334,300.7793305294744,157.0,842,252.1792956670325,206.16666666666663,302.5005949235109,344.5,954,18.120785521268147,25.3
7.9,143.0,1.72,251.0,111.8,0.445,11.95,0.0,0.75,22.05,149.02083333333334,215.1705399418453,211.25,780,227.2873558074208,203.7083333333333,256.65167705147246,368.0,852,12.013529606948223,39.0
10.4,143.0,1.72,251.0,111.8,0.445,0.0,0.0,0.0,0.0,418.7916666666667,416.0732320123023,863.75,937,320.7078268378174,326.1875,393.1434504177616,689.25,1018,9.86597756422912,35.6
10.6,143.0,1.72,251.0,111.8,0.445,0.6541666666666667,0.0,0.0,0.0,423.625,425.22182571433217,884.5,963,323.1507282581286,327.8125,395.4830419071976,695.0,1026,15.945964689965198,22.0
9.3,143.0,1.72,251.0,111.8,0.445,3.55625,0.0,0.0,2.325,324.6875,364.4341084680379,742.5,872,307.2421827569389,301.3333333333333,371.3648394391036,649.25,981,14.202674150109344,29.8
9.9,143.0,1.72,251.0,111.8,0.445,12.541666666666666,0.0,0.05,21.325,300.9166666666667,355.3415398304539,668.25,881,302.834408675788,294.2291666666667,363.90209342526566,537.25,979,18.883554024299883,32.2
9.0,143.0,1.72,251.0,111.8,0.445,24.679166666666664,3.85,19.6,44.225,234.8333333333333,297.3443689711733,537.5,795,276.1365938076957,256.7083333333333,325.5458890640839,450.75,950,16.192279922173235,41.7
10.4,143.0,1.72,251.0,111.8,0.445,5.866666666666667,0.0,0.0,7.35,315.5833333333333,369.9307487425832,754.25,878,312.3521948330462,303.0416666666667,375.0258974509164,654.5,982,16.387141295012235,45.4
10.4,143.0,1.72,251.0,111.8,0.445,7.225,0.0,0.0,0.95,385.4583333333333,386.30546607648114,802.75,893,318.6012537094734,318.6458333333333,382.08523553823966,670.0,996,13.137180602564513,32.7
10.6,143.0,1.72,251.0,111.8,0.445,14.889583333333334,0.0,11.55,28.55,242.625,306.8640023812614,479.75,851,285.57891619635814,270.9583333333333,330.5966854638992,600.75,940,6.842739266825737,25.2
10.2,143.0,1.72,251.0,111.8,0.445,0.1208333333333333,0.0,0.0,0.0,441.1875,423.78786625516585,889.25,954,334.2868712987321,337.1666666666667,400.2945369500522,711.0,1036,8.924362026982799,21.9
10.2,143.0,1.72,251.0,111.8,0.445,0.2708333333333333,0.0,0.0,0.0,443.3333333333333,427.2404442034023,896.25,962,336.765306849092,339.3541666666667,402.1055482049,716.25,1042,15.251664105228766,24.5
11.0,143.0,1.72,251.0,111.8,0.445,13.495833333333332,0.4499999999999999,7.4,25.4,314.3958333333333,340.6855253988817,629.0,837,314.3283168601611,308.6458333333333,367.1059032998362,665.5,989,20.35848534473806,24.0
10.8,143.0,1.72,251.0,111.8,0.445,6.708333333333333,0.0,0.0,6.25,393.375,404.7384038263664,836.25,908,332.1244719884655,330.4791666666667,392.1719656229489,693.0,1016,14.871689988719082,28.8
9.9,143.0,1.72,251.0,111.8,0.445,16.539583333333333,0.0,5.25,27.75,304.5833333333333,351.5142219412329,641.5,889,307.8409255784437,298.5,357.6746411701146,651.25,979,16.92691724686658,27.4
9.2,143.0,1.72,251.0,111.8,0.445,22.65833333333333,0.0,8.05,48.625,365.0,368.4979863682389,706.5,900,317.78209043863075,315.2708333333333,370.50412692354166,682.25,1005,20.750184140001554,28.0
5.8,143.0,1.72,251.0,111.8,0.445,55.60208333333333,38.925,60.1,71.5,69.04166666666667,163.0229011889334,3.5,702,207.02298734013584,166.5625,222.88427550178915,245.75,815,11.501393686748951,54.2
6.3,143.0,1.72,251.0,111.8,0.445,61.72291666666666,50.425,64.95,79.125,72.25,185.8038888354681,27.25,789,215.35257973679063,158.02083333333334,238.21378647629925,229.0,895,14.748407625308882,46.7
2.3,143.0,1.72,251.0,111.8,0.445,59.33541666666667,29.325,71.6,78.80000000000001,28.854166666666668,109.14054760356332,0.0,504,95.29282045991542,79.5625,91.12929936155363,150.25,268,4.35295153392931,68.5
4.1,143.0,1.72,251.0,111.8,0.445,44.43263157894737,26.3,38.0,58.05,56.98947368421052,120.47375407088802,9.0,514,163.71567615955635,129.5157894736842,169.23399783919325,207.5,625,8.78405075078606,59.2
5.1,143.0,1.72,251.0,111.8,0.445,29.024489795918367,2.8,21.4,45.4,130.44897959183675,240.48311281880152,126.0,834,184.07177042302456,144.18367346938774,197.3329117537784,230.0,827,12.93678277777963,54.6
10.0,143.0,1.72,251.0,111.8,0.445,21.42708333333333,5.6000000000000005,20.85,31.025,245.2083333333333,308.91890820079567,540.75,835,293.080755669784,272.7916666666667,332.4443935798813,413.5,949,20.177267157102268,38.1
7.0,143.0,1.72,251.0,111.8,0.445,40.47291666666667,22.75,43.6,58.85,135.66666666666666,243.8243467267729,118.25,875,239.8449817032388,205.5625,257.83781033077787,427.75,847,9.919001527979354,59.5
1.9,143.0,1.72,251.0,111.8,0.445,58.052083333333336,28.175,67.15,85.325,30.104166666666668,112.07524819899017,0.0,635,101.93190389625268,80.41666666666667,97.05248269448404,137.0,285,15.556584972059508,47.4
9.9,143.0,1.72,251.0,111.8,0.445,5.539583333333333,0.0,0.0,4.375,459.5416666666667,421.8947109921154,893.5,956,349.9745482133853,348.75,404.4384338913781,732.5,1046,15.019181441417263,26.4
9.6,143.0,1.72,251.0,111.8,0.445,10.895833333333334,0.0,0.0,8.375,460.7291666666667,426.233615874462,897.25,961,350.94676848278664,349.9791666666667,404.5108677278388,735.0,1047,21.594826343888364,21.5
9.4,143.0,1.72,251.0,111.8,0.445,32.73125,0.0,31.4,62.6,298.5416666666667,378.2561306239595,755.25,871,331.82040811963464,302.5,377.83549274051546,636.5,999,15.597193413428151,30.5
7.9,143.0,1.72,251.0,111.8,0.445,39.64375,16.725,35.95,63.975,162.45833333333334,279.4732094900959,245.0,816,267.2904992567222,223.25,294.2841657527057,376.5,886,10.457566231650734,47.7
7.9,143.0,1.72,251.0,111.8,0.445,53.0125,27.725,55.3,81.7,118.1875,221.86162605782303,94.75,778,249.8668262316225,209.2083333333333,266.72297831855536,415.75,859,16.928468091203467,42.3
0.3,143.0,1.72,251.0,111.8,0.445,68.29375,55.85,84.25,90.0,0.0,0.0,0.0,0,51.492339167179054,44.708333333333336,49.74101365790923,81.0,141,2.629291493704202,82.1
