production,latitude,longitude,vmp,imp,voc,isc,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_std,air_temp_min,air_temp_q1,air_temp_q2,air_temp_q3,air_temp_max,albedo_mean,albedo_std,albedo_min,albedo_q1,albedo_q2,albedo_q3,albedo_max,azimuth_mean,azimuth_std,azimuth_min,azimuth_q1,azimuth_q2,azimuth_q3,azimuth_max,clearsky_dhi_mean,clearsky_dhi_std,clearsky_dhi_min,clearsky_dhi_q1,clearsky_dhi_q2,clearsky_dhi_q3,clearsky_dhi_max,clearsky_dni_mean,clearsky_dni_std,clearsky_dni_min,clearsky_dni_q1,clearsky_dni_q2,clearsky_dni_q3,clearsky_dni_max,clearsky_ghi_mean,clearsky_ghi_std,clearsky_ghi_min,clearsky_ghi_q1,clearsky_ghi_q2,clearsky_ghi_q3,clearsky_ghi_max,clearsky_gti_mean,clearsky_gti_std,clearsky_gti_min,clearsky_gti_q1,clearsky_gti_q2,clearsky_gti_q3,clearsky_gti_max,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dewpoint_temp_mean,dewpoint_temp_std,dewpoint_temp_min,dewpoint_temp_q1,dewpoint_temp_q2,dewpoint_temp_q3,dewpoint_temp_max,dhi_mean,dhi_std,dhi_min,dhi_q1,dhi_q2,dhi_q3,dhi_max,dni_mean,dni_std,dni_min,dni_q1,dni_q2,dni_q3,dni_max,ghi_mean,ghi_std,ghi_min,ghi_q1,ghi_q2,ghi_q3,ghi_max,gti_mean,gti_std,gti_min,gti_q1,gti_q2,gti_q3,gti_max,precipitable_water_mean,precipitable_water_std,precipitable_water_min,precipitable_water_q1,precipitable_water_q2,precipitable_water_q3,precipitable_water_max,precipitation_rate_mean,precipitation_rate_std,precipitation_rate_min,precipitation_rate_q1,precipitation_rate_q2,precipitation_rate_q3,precipitation_rate_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,relative_humidity_q2,relative_humidity_q3,relative_humidity_max,surface_pressure_mean,surface_pressure_std,surface_pressure_min,surface_pressure_q1,surface_pressure_q2,surface_pressure_q3,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_std,wind_direction_100m_min,wind_direction_100m_q1,wind_direction_100m_q2,wind_direction_100m_q3,wind_direction_100m_max,wind_direction_10m_mean,wind_direction_10m_std,wind_direction_10m_min,wind_direction_10m_q1,wind_direction_10m_q2,wind_direction_10m_q3,wind_direction_10m_max,wind_speed_100m_mean,wind_speed_100m_std,wind_speed_100m_min,wind_speed_100m_q1,wind_speed_100m_q2,wind_speed_100m_q3,wind_speed_100m_max,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_q1,wind_speed_10m_q2,wind_speed_10m_q3,wind_speed_10m_max,building_id,day,month,year
189.69999999999976,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,22.33333333333333,4.843654912130036,15,17.75,22.5,27.0,29,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.1875,91.79293447291538,-170,-73.25,1.0,75.25,175,65.58333333333333,58.93120162378072,0,0.0,70.5,116.5,157,403.3333333333333,355.1995144076932,0,0.0,477.0,764.75,849,325.8958333333333,340.2770610548731,0,0.0,204.5,665.0,874,334.6458333333333,376.2592185671171,0,0.0,137.5,699.75,974,4.935416666666667,12.161737865445112,0.0,0.0,0.0,0.0,47.9,13.36875,1.1634790546624805,11.3,12.4,14.05,14.3,14.8,69.77083333333333,63.07281829600941,0,0.0,77.5,124.75,196,365.7708333333333,369.59571009204063,0,0.0,279.5,764.75,849,319.2916666666667,342.8771852783401,0,0.0,163.0,665.0,874,332.4791666666667,376.8598130680343,0,0.0,122.0,699.75,974,28.95208333333333,2.4822767160482813,25.7,26.925,28.1,31.125,33.0,0.0041666666666666,0.0201940936523458,0.0,0.0,0.0,0.0,0.1,60.98541666666667,20.611502568240084,35.2,40.475,59.25,81.60000000000001,93.3,1014.3104166666668,1.4931388590757877,1011.8,1012.975,1014.65,1015.725,1016.3,140.72916666666666,108.95553252302469,7,34.5,164.0,199.75,359,139.4375,102.71607350030057,3,35.5,170.0,194.75,351,2.254166666666667,0.8948929172439201,0.5,1.5,2.35,2.925,3.8,1.43125,0.7050445134581553,0.3,0.875,1.3,2.025,2.7,5,16,7,2018
174.88950000000017,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,22.5625,4.770950438341022,15,18.0,23.0,27.0,28,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.2291666666666667,92.01184927932609,-170,-73.25,1.0,75.25,175,71.29166666666667,64.63710756027737,0,0.0,74.5,137.0,163,387.9166666666667,341.7864726811192,0,0.0,454.0,725.0,812,321.375,335.6678084946104,0,0.0,201.5,646.5,866,330.2708333333333,371.0434819723753,0,0.0,137.5,680.0,967,13.25,20.09695647540861,0.0,0.0,0.45,20.525,80.3,13.047916666666666,0.9457608854685572,11.4,12.275,13.1,13.8,15.1,103.4375,108.52765237388684,0,0.0,111.5,161.25,411,221.3125,303.8452262954829,0,0.0,7.0,405.0,812,259.4375,298.31861492477856,0,0.0,127.0,518.75,866,267.9583333333333,323.21535922619194,0,0.0,112.0,523.75,967,28.64583333333333,1.8617034447817005,26.5,27.2,27.75,30.3,33.4,0.0333333333333333,0.1419219643734936,0.0,0.0,0.0,0.0,0.7,58.01041666666666,18.71007510570155,36.6,41.175,51.9,77.275,89.1,1016.4583333333334,1.0001772892487333,1014.8,1016.05,1016.4,1017.05,1018.6,245.0625,34.82137167792095,204,218.75,233.5,265.25,349,231.1458333333333,27.68284635418662,195,211.75,223.5,245.75,294,2.30625,0.8443570511266156,0.2,1.95,2.5,2.8,4.1,1.5041666666666669,0.5823497279760323,0.3,1.1,1.5,1.7,3.0,5,17,7,2018
189.40049999999988,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,22.95833333333333,4.556773463445723,16,18.75,23.0,27.25,29,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.2291666666666667,92.05808517506372,-170,-73.25,1.0,75.25,175,61.375,54.73130692251748,0,0.0,67.0,113.5,136,417.125,366.54532244219854,0,0.0,500.0,792.75,857,328.9375,343.96798504227473,0,0.0,206.0,670.75,884,338.7083333333333,381.890925629314,0,0.0,136.5,708.25,990,2.275,5.843945767001914,0.0,0.0,0.0,0.0,26.0,12.4375,2.008452881877841,9.2,10.4,12.75,14.5,15.0,63.9375,54.875257475284094,0,0.0,80.5,113.5,136,390.1458333333333,377.8231596690037,0,0.0,365.0,792.75,857,326.625,345.34716575298114,0,0.0,191.0,670.75,884,340.2083333333333,380.72908547262665,0,0.0,138.0,708.25,990,25.06458333333333,3.282804300901008,21.8,22.0,23.8,27.85,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57708333333333,20.969930240484352,29.7,37.475,50.4,78.4,89.7,1018.1208333333334,1.0522434661506743,1016.3,1017.3,1018.2,1019.0,1019.5,79.64583333333333,111.28408912736718,6,21.0,31.5,49.5,359,80.70833333333333,105.8408999361342,7,17.0,28.0,52.0,342,2.895833333333333,1.6200812080162452,1.0,1.6,2.4,3.65,6.2,1.6708333333333334,0.6986181903490096,0.3,1.1,1.85,2.3,2.5,5,18,7,2018
191.4394999999997,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,23.5,4.753498151977246,16,19.0,24.5,28.0,29,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.2708333333333333,92.07645749496824,-170,-73.25,1.5,75.25,175,57.083333333333336,50.10747314770749,0,0.0,66.0,108.75,120,423.2708333333333,370.8740532667725,0,0.0,510.0,798.5,861,327.7708333333333,343.02659406755714,0,0.0,205.0,663.5,883,337.9791666666667,381.6984712583912,0,0.0,136.0,701.75,990,1.6458333333333333,4.6140377080851005,0.0,0.0,0.0,0.0,23.5,11.010416666666666,0.5936685741106099,9.9,10.575,11.0,11.525,12.0,62.958333333333336,56.80349042816555,0,0.0,74.5,113.0,192,395.8125,368.5252181821079,0,0.0,412.0,782.0,861,323.4166666666667,341.98051663635056,0,0.0,200.5,649.0,883,335.5208333333333,379.3452359887704,0,0.0,136.0,685.5,990,26.29375,2.0410058273395606,23.8,24.575000000000003,25.1,28.275,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08958333333334,15.351432666988387,30.1,33.575,44.45,60.925,74.7,1017.2729166666668,1.0694479751868846,1015.5,1016.3,1017.65,1018.225,1018.5,39.5625,14.747385271309131,16,29.75,36.5,49.5,72,31.64583333333333,9.040075275842996,13,24.0,33.5,38.5,48,3.408333333333333,0.890095221617384,2.2,2.6750000000000003,3.3,3.925,5.6,1.9833333333333327,0.4401804916715722,1.1,1.7,2.0,2.2,2.9,5,19,7,2018
159.28000000000043,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,23.89583333333333,4.323314249426105,17,19.75,24.0,28.0,30,0.1502083333333333,0.001443375672974,0.15,0.15,0.15,0.15,0.16,1.2708333333333333,92.15360432875178,-170,-73.5,1.5,75.25,175,71.47916666666667,63.737823896297726,0,0.0,78.5,139.25,148,372.9791666666667,341.3462389947874,0,0.0,392.5,732.0,808,315.875,334.7770058068823,0,0.0,187.5,640.0,862,327.8541666666667,371.1772524660246,0,0.0,132.5,675.75,966,27.852083333333336,24.743191537921486,0.0,0.0,29.3,40.35,88.3,12.029166666666669,1.2782898038766617,10.8,11.275,11.5,12.8,15.2,79.4375,79.93372420923129,0,0.0,68.0,141.0,293,242.75,338.55509624208787,0,0.0,0.0,614.75,808,254.8333333333333,316.63263721599293,0,0.0,71.5,521.75,862,268.4791666666667,346.9407938688597,0,0.0,69.0,530.25,966,31.933333333333334,2.968654207114469,27.8,29.475,30.7,33.675,39.4,0.0145833333333333,0.0504852341308647,0.0,0.0,0.0,0.0,0.3,49.56666666666666,12.647921927258018,32.6,35.65,49.75,61.125,72.0,1013.9583333333334,1.2462425796674668,1012.4,1012.875,1013.45,1015.1,1016.2,165.04166666666666,89.8203782813785,49,76.0,192.5,250.5,283,151.0625,99.7849616116065,29,39.0,201.5,247.25,282,2.0229166666666667,1.0398935263281956,0.4,1.3,1.65,2.7,4.1,1.23125,0.5918439450726425,0.3,0.8,1.05,1.7,2.7,5,20,7,2018
67.47949999999983,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,19.9375,1.4203123719951725,18,19.0,20.0,21.0,22,0.1597916666666666,0.001443375672974,0.15,0.16,0.16,0.16,0.16,1.3541666666666667,92.29681296988085,-170,-73.5,1.5,75.5,175,69.33333333333333,61.77217349616019,0,0.0,77.5,133.5,146,369.3125,339.0857016034661,0,0.0,390.0,720.25,806,311.2291666666667,330.3425842379285,0,0.0,183.0,634.25,851,323.6458333333333,366.5319056434377,0,0.0,128.5,671.5,955,52.96041666666667,24.111573451161995,0.0,46.275,58.05,68.55,86.1,16.608333333333334,0.5659987720208202,15.5,16.175,16.7,17.1,17.5,98.66666666666669,103.6443044454042,0,0.0,58.0,204.25,303,0.0,0.0,0,0.0,0.0,0.0,0,98.66666666666669,103.6443044454042,0,0.0,58.0,204.25,303,95.29166666666669,100.12608186433516,0,0.0,56.0,197.25,293,38.425,1.127320302234361,35.0,37.9,38.7,39.1,40.2,0.3854166666666667,0.480686381295664,0.0,0.0,0.2,0.525,1.6,81.3875,6.150302708343337,70.2,76.825,81.25,87.1,90.8,1013.75,0.7721205947038694,1012.5,1012.975,1014.0,1014.2,1015.1,225.54166666666663,34.23445964157101,104,202.25,227.5,252.0,297,220.9583333333333,35.26311938346468,112,201.25,224.5,249.5,303,2.4833333333333334,1.105947814038206,0.1,1.5750000000000002,2.9,3.3,4.0,1.4229166666666666,0.5676527194765106,0.1,1.1,1.5,1.825,2.4,5,21,7,2018
142.83999999999995,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,20.979166666666668,2.839610276925812,17,18.0,21.0,24.0,25,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.375,92.39246192886408,-170,-73.5,1.5,75.5,175,112.29166666666669,109.6006208891664,0,0.0,93.0,220.25,275,257.875,247.41580343065,0,0.0,228.0,531.0,595,284.75,306.2571927075451,0,0.0,156.0,582.0,793,295.4791666666667,333.65576537728754,0,0.0,122.0,609.25,875,31.6,27.12092699099837,0.0,3.1,25.05,47.65,87.3,16.070833333333333,0.4257450707268682,15.0,15.9,16.15,16.4,16.6,143.375,176.63119709506034,0,0.0,46.5,298.25,495,38.333333333333336,81.98996651986802,0,0.0,0.0,12.5,347,174.97916666666666,232.16982866852365,0,0.0,46.5,310.0,693,175.89583333333334,237.6888041996172,0,0.0,45.0,300.5,738,35.48125,1.3241868239341623,32.8,34.7,35.25,36.325,38.0,0.0166666666666666,0.0376621788577354,0.0,0.0,0.0,0.0,0.1,74.87708333333333,13.775900010499893,55.4,61.175,75.85,90.4,93.2,1015.7270833333332,0.7376615101427444,1014.8,1015.075,1015.7,1016.225,1017.0,224.625,116.1896148360286,2,99.25,254.5,310.5,358,222.9583333333333,112.74693152088832,2,106.75,245.5,309.75,354,2.6875,0.7905357730745893,0.6,2.4,2.7,3.225,4.0,1.6020833333333335,0.5941163949767267,0.2,1.4,1.5,2.0,2.8,5,22,7,2018
196.6410000000001,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,22.479166666666668,4.1717876332260255,16,18.75,22.5,26.25,28,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.4583333333333333,92.5522183449288,-170,-74.25,1.5,76.25,175,84.5625,78.67706855889635,0,0.0,80.5,167.25,191,334.25,313.0095165435206,0,0.0,336.5,660.25,742,304.3541666666667,325.84028783095386,0,0.0,171.5,625.75,841,317.5208333333333,360.63401555283,0,0.0,124.0,662.0,941,3.466666666666667,9.51020355361575,0.0,0.0,0.0,0.05,52.5,15.55625,0.6709492323122705,14.4,15.075,15.6,16.025,16.7,90.02083333333333,85.36342571824662,0,0.0,85.5,167.25,263,305.4375,314.947473246342,0,0.0,175.0,629.25,741,298.7083333333333,323.645324544154,0,0.0,150.0,625.75,841,313.9375,355.34043648010606,0,0.0,122.5,662.0,941,32.85208333333333,1.283112834515849,31.0,31.85,32.4,33.825,35.1,0.0041666666666666,0.0201940936523458,0.0,0.0,0.0,0.0,0.1,67.64999999999999,17.84006964970661,43.7,50.425,66.7,84.35,94.4,1017.8583333333332,0.5338871238314187,1017.1,1017.4,1017.75,1018.2,1018.9,49.60416666666666,51.43545411208413,3,26.75,37.5,54.25,351,79.58333333333333,101.66127180198544,2,21.0,37.5,90.25,355,1.8416666666666668,0.5119147757084692,0.5,1.675,1.95,2.2,2.5,1.1604166666666669,0.4932478481618668,0.2,0.7,1.25,1.6,1.8,5,23,7,2018
189.81950000000023,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,25.02083333333333,5.1838110655308975,17,20.0,24.5,30.0,32,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.4166666666666667,92.60091294374035,-170,-74.25,1.5,76.25,175,59.54166666666666,52.73214463696867,0,0.0,68.5,113.25,127,401.4375,362.9032405036983,0,0.0,452.0,772.0,862,317.7291666666667,337.33036648437434,0,0.0,187.5,647.25,870,331.7708333333333,377.3694639510396,0,0.0,127.5,689.5,983,1.69375,5.520461214543273,0.0,0.0,0.0,0.0,29.8,14.495833333333332,0.963583368371112,12.3,13.975,14.85,15.2,15.6,61.10416666666666,52.88214096775332,0,0.0,80.5,113.25,127,382.75,371.8953467525108,0,0.0,369.5,772.0,862,316.1041666666667,338.3524688453726,0,0.0,179.0,647.25,870,332.8125,376.5995478155724,0,0.0,129.5,689.5,983,29.922916666666666,1.2125653451719849,27.8,28.925,30.2,31.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96875,19.66910479687976,30.1,37.6,54.85,76.075,87.7,1015.0895833333334,1.2595574338146671,1013.1,1014.075,1015.1,1016.3,1017.0,65.54166666666667,10.991211834399904,38,60.75,66.0,68.75,92,52.22916666666666,12.943805851799462,29,44.25,53.5,63.0,74,2.6395833333333334,0.6822177799579692,1.5,2.0,2.6,3.2,3.8,1.63125,0.6491094554128627,0.6,0.975,1.8,2.2,2.5,5,24,7,2018
198.04000000000013,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,27.0625,4.619138033249581,20,22.0,27.5,32.0,33,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.3958333333333333,92.79644609467228,-170,-74.25,1.5,76.25,175,58.41666666666666,52.330306638771006,0,0.0,65.5,106.75,130,405.7708333333333,364.6050757447916,0,0.0,461.0,779.0,862,317.1041666666667,336.51064537448826,0,0.0,187.5,644.75,868,331.5208333333333,377.1190900330768,0,0.0,127.5,688.25,981,2.8520833333333333,7.268380649739221,0.0,0.0,0.0,0.0,31.7,13.79375,1.3615395306846656,11.3,12.55,14.15,14.8,15.6,61.97916666666666,53.45409228739653,0,0.0,87.0,106.75,130,371.1041666666667,377.6276021952266,0,0.0,238.5,779.0,862,313.7916666666667,338.1703560578781,0,0.0,162.5,644.75,868,332.6666666666667,375.94308834417865,0,0.0,130.0,687.5,981,29.12708333333333,1.0226664320322996,27.9,28.5,28.8,29.325,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99583333333334,15.862882654148663,26.5,31.175,44.6,63.8,73.7,1015.15625,0.5996120199495993,1014.2,1014.6,1015.2,1015.525,1016.2,79.45833333333333,33.40655963954317,25,61.0,74.0,104.0,137,70.72916666666667,34.370781494859486,8,53.25,68.0,85.5,152,2.0104166666666665,0.6113255856180122,0.9,1.4,2.25,2.6,2.9,1.16875,0.6611261346804004,0.3,0.5,1.1,1.825,2.2,5,25,7,2018
192.0300000000004,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,27.39583333333333,5.334510619175789,19,22.0,27.5,33.0,34,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.3541666666666667,92.9176000970829,-170,-74.25,1.5,76.25,175,44.35416666666666,39.02126511539155,0,0.0,52.0,83.25,92,446.3541666666667,389.6305664089278,0,0.0,564.0,840.25,896,322.2708333333333,340.2875967368011,0,0.0,195.5,658.0,876,336.625,383.6545778514613,0,0.0,126.5,705.25,994,0.9895833333333334,4.171954977385702,0.0,0.0,0.0,0.0,24.7,12.970833333333331,1.7746391102506462,9.7,11.325,12.85,14.625,15.1,45.5,39.220598148790856,0,0.0,60.0,83.25,92,433.0625,395.59615159853934,0,0.0,539.5,840.25,896,321.3125,340.8990713711349,0,0.0,193.0,658.0,876,337.4166666666667,383.0436802675484,0,0.0,126.5,705.25,994,28.385416666666668,3.0030473588866906,24.5,25.675,27.55,31.6,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66666666666666,17.795234042010506,24.0,26.65,42.3,61.475,75.5,1014.7458333333334,0.8157905272783931,1013.3,1013.975,1014.95,1015.4,1015.8,56.395833333333336,12.552425523572031,38,49.0,53.0,62.75,82,47.645833333333336,14.556550888135044,23,36.0,49.0,56.25,76,3.4604166666666667,1.313228858752728,1.5,2.475,3.1,4.725,5.6,2.208333333333333,1.1643340409286536,0.7,1.275,1.85,3.25,4.2,5,26,7,2018
195.8389999999996,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,27.125,4.931984193517491,19,23.0,27.0,32.25,33,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.375,92.94098447802608,-170,-74.25,1.5,76.25,175,58.645833333333336,53.16393337646056,0,0.0,63.5,113.25,126,404.8333333333333,363.0309952966817,0,0.0,471.5,780.75,840,314.4583333333333,334.41870546872207,0,0.0,184.5,641.0,860,329.7916666666667,375.8209713178197,0,0.0,125.5,686.75,975,0.7479166666666667,3.5278219175958268,0.0,0.0,0.0,0.0,22.9,12.339583333333332,1.3704696482365415,9.5,11.175,12.75,13.325,14.4,59.25,53.011239273966254,0,0.0,63.5,113.25,126,395.8333333333333,367.7028942498499,0,0.0,450.0,780.75,840,313.8958333333333,334.8104093289745,0,0.0,184.5,641.0,860,330.4791666666667,375.2841187280693,0,0.0,125.5,686.75,975,28.058333333333334,0.9793252851756644,26.2,27.375,28.05,28.925,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.775,15.3141083610381,23.5,27.95,42.35,53.0,72.7,1012.5520833333334,1.6251991149149914,1010.3,1010.875,1012.85,1014.025,1014.9,76.375,29.06458325866724,12,72.75,79.0,88.25,149,106.33333333333331,89.52055114896345,2,68.25,79.0,88.25,358,2.185416666666667,0.767696078864251,0.8,1.775,2.1,2.325,4.9,1.31875,0.5093409383599178,0.3,0.875,1.45,1.7,2.3,5,27,7,2018
119.96099999999991,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,23.729166666666668,2.6153359764098267,20,21.0,24.0,26.0,28,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.4166666666666667,93.10868353894072,-170,-74.5,1.5,76.5,175,75.0,69.69172239378767,0,0.0,73.0,147.25,177,347.8333333333333,322.0513592801378,0,0.0,366.0,681.0,771,298.875,321.5871295852706,0,0.0,165.5,612.75,824,314.6875,359.8535255356345,0,0.0,117.5,655.5,931,26.15833333333333,25.575934776979555,0.0,0.0,20.0,43.8,79.4,16.102083333333333,1.384640606774581,13.9,14.475,16.549999999999997,17.225,18.0,133.89583333333334,147.74147051498124,0,0.0,98.0,258.0,459,63.22916666666666,126.56177359479835,0,0.0,0.0,61.0,543,171.52083333333334,196.93534845636827,0,0.0,109.5,297.75,619,169.72916666666666,200.89234330678403,0,0.0,100.5,287.5,648,37.68958333333333,3.669844891112254,31.2,34.625,36.650000000000006,40.15,45.1,0.35,0.6804253988529936,0.0,0.0,0.05,0.125,2.4,63.04791666666667,9.068697379619662,47.2,55.275,63.1,68.8,81.0,1012.475,2.0536941287514856,1009.8,1011.05,1011.95,1013.875,1016.3,212.8125,19.402408547569777,155,199.0,211.0,226.5,251,209.375,18.22159695923165,168,192.75,210.0,222.5,245,5.160416666666666,1.7608918899884087,2.3,3.95,5.05,5.95,8.4,3.033333333333333,1.528221513036576,0.9,1.975,2.5,3.925,5.9,5,28,7,2018
204.15000000000035,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,24.541666666666668,4.850787754991102,18,19.75,24.0,29.25,32,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.3125,93.2564882803496,-170,-74.5,1.5,76.5,175,46.25,41.42385991445951,0,0.0,52.5,88.5,102,431.1458333333333,381.1264373654302,0,0.0,534.0,815.75,876,313.875,333.71644384659413,0,0.0,185.0,642.0,859,330.3958333333333,377.6279684232366,0,0.0,121.0,692.25,979,14.414583333333333,22.36953655711584,0.0,0.0,0.0,39.575,68.8,14.916666666666666,1.0890818567858622,12.8,14.15,15.3,15.825,16.2,55.625,58.20858494846038,0,0.0,65.0,93.0,264,380.0208333333333,382.7420379862185,0,0.0,352.0,815.75,876,304.2708333333333,333.54828286703275,0,0.0,172.0,642.0,859,323.3125,376.2928441005444,0,0.0,119.5,692.25,979,32.885416666666664,1.410294911565904,29.9,31.6,32.65,34.125,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5375,18.929315607324583,32.3,40.325,58.05,79.525,85.3,1015.6541666666668,1.0467697695074172,1013.8,1014.75,1015.85,1016.7,1016.8,171.97916666666666,32.405338136120605,108,140.25,175.0,196.5,225,170.0625,25.72638867909923,123,153.75,168.0,191.25,212,2.058333333333333,0.6973607794661155,0.7,1.7,1.95,2.3,4.2,1.2729166666666667,0.3694386675457973,0.3,1.1,1.4,1.525,1.7,5,29,7,2018
194.19049999999984,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,26.416666666666668,6.160385914042161,17,20.5,27.0,32.25,34,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.3541666666666667,93.38173532820969,-170,-75.25,1.5,77.25,175,46.04166666666666,41.34955212566283,0,0.0,50.5,89.0,100,432.1666666666667,382.26215429980647,0,0.0,540.0,818.75,882,313.5208333333333,334.12107562043866,0,0.0,183.0,641.25,860,330.6458333333333,378.86793800789553,0,0.0,119.0,693.25,982,4.929166666666666,10.527167656366466,0.0,0.0,0.0,2.875,41.4,13.285416666666668,1.536089201661478,10.2,12.2,13.65,14.525,15.1,56.875,55.91011974018391,0,0.0,63.5,93.25,254,374.8125,381.7266849043765,0,0.0,205.5,801.5,882,304.7083333333333,333.9520897178971,0,0.0,145.0,628.5,860,325.3125,377.0511086892993,0,0.0,122.5,677.5,982,30.89583333333333,0.7806048754851617,29.0,30.5,31.0,31.525,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2125,21.26193907411761,23.3,30.325,45.1,71.15,83.5,1016.4875,0.7075955690659743,1015.3,1015.975,1016.55,1016.9,1017.7,223.10416666666663,94.68272654330224,20,149.0,241.0,324.25,334,218.7083333333333,85.73759033914543,20,178.25,225.0,290.25,342,1.2395833333333333,0.5072829515248876,0.3,0.9,1.15,1.625,2.4,0.6625,0.3298129708557272,0.2,0.4,0.6,0.9,1.4,5,30,7,2018
168.2999999999991,48.573627,7.767319,27.81,7.64,33.32,8.1,109.6,210,1.91,498.0,405.0,0.813,27.5625,5.779296320266578,19,21.75,28.0,33.0,35,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.375,93.56818540053524,-170,-75.25,1.5,77.25,175,52.72916666666666,48.53590010796936,0,0.0,55.5,100.5,122,411.9375,368.9540942586392,0,0.0,496.0,784.25,856,308.625,330.6249803925506,0,0.0,176.5,630.25,853,326.5833333333333,374.7708992842889,0,0.0,117.5,681.5,975,11.614583333333334,21.038475286386287,0.0,0.0,0.0,11.575,76.0,13.9375,0.7476559113001963,12.7,13.2,14.0,14.525,15.6,79.625,92.68101896610624,0,0.0,61.5,117.25,357,271.9583333333333,349.96996578328634,0,0.0,19.5,643.0,852,262.7083333333333,313.7554921674651,0,0.0,103.0,542.0,853,279.5208333333333,352.37365259919665,0,0.0,93.5,566.5,975,33.427083333333336,1.941346273751783,30.1,31.95,33.45,34.625,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79583333333333,17.145199170902885,27.3,29.325000000000003,44.25,62.025,76.1,1017.3333333333334,0.6517842396341983,1016.5,1016.875,1017.1,1017.7,1018.9,279.8958333333333,107.78726873531232,4,298.5,322.0,333.25,359,288.0416666666667,83.36409715840183,1,287.25,306.0,328.0,358,2.341666666666667,1.6319722219858197,0.4,1.0,1.55,3.775,5.3,1.3041666666666667,0.8826840916623336,0.4,0.575,0.9,2.1,3.2,5,31,7,2018
